#params: learningRate 0.050, momentum 0.500, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.80756045
iteration 1, loss 1.05740286
iteration 2, loss 1.27680393
iteration 3, loss 1.46052226
iteration 4, loss 1.60379184
iteration 5, loss 1.71843259
iteration 6, loss 1.81060232
iteration 7, loss 1.88502588
iteration 8, loss 1.93515960
iteration 9, loss 1.97906375
iteration 10, loss 2.01566374
iteration 11, loss 2.04299442
iteration 12, loss 2.07393908
iteration 13, loss 2.08375212
iteration 14, loss 2.09125853
iteration 15, loss 2.10111503
iteration 16, loss 2.11132695
iteration 17, loss 2.11664673
iteration 18, loss 2.13301786
iteration 19, loss 2.12576532
iteration 20, loss 2.12755451
iteration 21, loss 2.13102083
iteration 22, loss 2.13373501
iteration 23, loss 2.13395966
iteration 24, loss 2.13465974
iteration 25, loss 2.13415666
iteration 26, loss 2.13540185
iteration 27, loss 2.14133016
iteration 28, loss 2.13538056
iteration 29, loss 2.13726228
iteration 30, loss 2.13742385
iteration 31, loss 2.13959295
iteration 32, loss 2.13768919
iteration 33, loss 2.13916028
iteration 34, loss 2.13677061
iteration 35, loss 2.13603368
iteration 36, loss 2.13610463
iteration 37, loss 2.13640446
iteration 38, loss 2.13589732
iteration 39, loss 2.13623999
iteration 40, loss 2.13542744
iteration 41, loss 2.13504476
iteration 42, loss 2.13994767
iteration 43, loss 2.13411379
iteration 44, loss 2.13251652
iteration 45, loss 2.13261910
iteration 46, loss 2.13381343
iteration 47, loss 2.13293578
iteration 48, loss 2.13339526
iteration 49, loss 2.13289373
iteration 50, loss 2.13128459
iteration 51, loss 2.13293249
iteration 52, loss 2.13127653
iteration 53, loss 2.13268048
iteration 54, loss 2.13185415
iteration 55, loss 2.12861212
iteration 56, loss 2.12945571
iteration 57, loss 2.13814622
iteration 58, loss 2.12808832
iteration 59, loss 2.13116037
iteration 60, loss 2.12436249
iteration 61, loss 2.12604210
iteration 62, loss 2.12700504
iteration 63, loss 2.12199025
iteration 64, loss 2.12352564
iteration 65, loss 2.12329582
iteration 66, loss 2.11929536
iteration 67, loss 2.12116490
iteration 68, loss 2.11756674
iteration 69, loss 2.11798513
iteration 70, loss 2.12642104
iteration 71, loss 2.11451833
iteration 72, loss 2.11836229
iteration 73, loss 2.11323713
iteration 74, loss 2.10977637
iteration 75, loss 2.10847077
iteration 76, loss 2.10685382
iteration 77, loss 2.10648560
iteration 78, loss 2.10431556
iteration 79, loss 2.10211894
iteration 80, loss 2.09990463
iteration 81, loss 2.09712281
iteration 82, loss 2.09564037
iteration 83, loss 2.09406970
iteration 84, loss 2.09369239
iteration 85, loss 2.08928247
iteration 86, loss 2.09254320
iteration 87, loss 2.08648500
iteration 88, loss 2.08262765
iteration 89, loss 2.08100859
iteration 90, loss 2.07637403
iteration 91, loss 2.07520108
iteration 92, loss 2.07086856
iteration 93, loss 2.06731699
iteration 94, loss 2.06587829
iteration 95, loss 2.06101004
iteration 96, loss 2.05925129
iteration 97, loss 2.05328058
iteration 98, loss 2.04928020
iteration 99, loss 2.04591549
