#params: learningRate 0.100, momentum 0.500, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.93613648
iteration 1, loss 1.40499100
iteration 2, loss 1.72082547
iteration 3, loss 1.92183080
iteration 4, loss 2.03192315
iteration 5, loss 2.09979245
iteration 6, loss 2.14577163
iteration 7, loss 2.17557559
iteration 8, loss 2.17855581
iteration 9, loss 2.18845027
iteration 10, loss 2.19660190
iteration 11, loss 2.20177254
iteration 12, loss 2.22541139
iteration 13, loss 2.21020255
iteration 14, loss 2.20013103
iteration 15, loss 2.20054698
iteration 16, loss 2.20439169
iteration 17, loss 2.20060427
iteration 18, loss 2.22794329
iteration 19, loss 2.20134502
iteration 20, loss 2.19909771
iteration 21, loss 2.20078568
iteration 22, loss 2.20125971
iteration 23, loss 2.19752162
iteration 24, loss 2.19560451
iteration 25, loss 2.19469185
iteration 26, loss 2.19557866
iteration 27, loss 2.20318471
iteration 28, loss 2.19093337
iteration 29, loss 2.19172839
iteration 30, loss 2.19059650
iteration 31, loss 2.19337124
iteration 32, loss 2.18825981
iteration 33, loss 2.18848254
iteration 34, loss 2.18247467
iteration 35, loss 2.18000312
iteration 36, loss 2.17869044
iteration 37, loss 2.17732468
iteration 38, loss 2.17239551
iteration 39, loss 2.16924156
iteration 40, loss 2.16506584
iteration 41, loss 2.16095756
iteration 42, loss 2.16772824
iteration 43, loss 2.15053709
iteration 44, loss 2.14356484
iteration 45, loss 2.14079175
iteration 46, loss 2.13801295
iteration 47, loss 2.13038592
iteration 48, loss 2.12575858
iteration 49, loss 2.11664421
iteration 50, loss 2.10709863
iteration 51, loss 2.10059889
iteration 52, loss 2.08913389
iteration 53, loss 2.08485298
iteration 54, loss 2.07570552
iteration 55, loss 2.05935339
iteration 56, loss 2.04760587
iteration 57, loss 2.05129519
iteration 58, loss 2.02125722
iteration 59, loss 2.01641862
iteration 60, loss 1.99153441
iteration 61, loss 1.97839940
iteration 62, loss 1.96864990
iteration 63, loss 1.94629930
iteration 64, loss 1.93313556
iteration 65, loss 1.91949415
iteration 66, loss 1.89618319
iteration 67, loss 1.88016720
iteration 68, loss 1.86195904
iteration 69, loss 1.84342558
iteration 70, loss 1.83590593
iteration 71, loss 1.79239227
iteration 72, loss 1.79242693
iteration 73, loss 1.76059665
iteration 74, loss 1.73930725
iteration 75, loss 1.71844403
iteration 76, loss 1.69880771
iteration 77, loss 1.68450629
iteration 78, loss 1.65761702
iteration 79, loss 1.64853425
iteration 80, loss 1.62328261
iteration 81, loss 1.60232195
iteration 82, loss 1.58652556
iteration 83, loss 1.56226285
iteration 84, loss 1.55606291
iteration 85, loss 1.53761678
iteration 86, loss 1.51648218
iteration 87, loss 1.49331985
iteration 88, loss 1.47922501
iteration 89, loss 1.45307036
iteration 90, loss 1.44502727
iteration 91, loss 1.43812990
iteration 92, loss 1.41318749
iteration 93, loss 1.38966203
iteration 94, loss 1.39120251
iteration 95, loss 1.37308820
iteration 96, loss 1.35235729
iteration 97, loss 1.33296400
iteration 98, loss 1.31613354
iteration 99, loss 1.31004166
iteration 100, loss 1.29566063
iteration 101, loss 1.29245346
iteration 102, loss 1.26589994
iteration 103, loss 1.26281699
iteration 104, loss 1.25406920
iteration 105, loss 1.24201041
iteration 106, loss 1.22338882
iteration 107, loss 1.21158662
iteration 108, loss 1.19116187
iteration 109, loss 1.18027740
iteration 110, loss 1.17037183
iteration 111, loss 1.17487684
iteration 112, loss 1.16271879
iteration 113, loss 1.15492832
iteration 114, loss 1.13875981
iteration 115, loss 1.13665430
iteration 116, loss 1.12983001
iteration 117, loss 1.12653421
iteration 118, loss 1.10999685
iteration 119, loss 1.08614577
iteration 120, loss 1.08863196
iteration 121, loss 1.08059570
iteration 122, loss 1.07123847
iteration 123, loss 1.07313901
iteration 124, loss 1.06653404
iteration 125, loss 1.05934829
iteration 126, loss 1.05286538
iteration 127, loss 1.02294879
iteration 128, loss 1.02093277
iteration 129, loss 1.01944506
iteration 130, loss 1.01284919
iteration 131, loss 1.01516877
iteration 132, loss 1.00338108
iteration 133, loss 0.99639824
iteration 134, loss 0.98887714
iteration 135, loss 0.98765393
iteration 136, loss 0.97347278
iteration 137, loss 0.97418786
iteration 138, loss 0.96891112
iteration 139, loss 0.97018643
iteration 140, loss 0.95687040
iteration 141, loss 0.95914459
iteration 142, loss 0.94458491
iteration 143, loss 0.91746274
iteration 144, loss 0.93153517
iteration 145, loss 0.92183432
iteration 146, loss 0.90776210
iteration 147, loss 0.91683628
iteration 148, loss 0.90592390
iteration 149, loss 0.91690984
iteration 150, loss 0.89695120
iteration 151, loss 0.89351555
iteration 152, loss 0.88777736
iteration 153, loss 0.87510640
iteration 154, loss 0.87800339
iteration 155, loss 0.86570119
iteration 156, loss 0.87331695
iteration 157, loss 0.85599871
iteration 158, loss 0.85671473
iteration 159, loss 0.85218463
iteration 160, loss 0.84342074
iteration 161, loss 0.84095682
iteration 162, loss 0.84955699
iteration 163, loss 0.83247355
iteration 164, loss 0.81123124
iteration 165, loss 0.82750779
iteration 166, loss 0.80882756
iteration 167, loss 0.81085208
iteration 168, loss 0.82221054
iteration 169, loss 0.81857103
iteration 170, loss 0.79447155
iteration 171, loss 0.79791038
iteration 172, loss 0.79124730
iteration 173, loss 0.78027462
iteration 174, loss 0.78031660
iteration 175, loss 0.77666967
iteration 176, loss 0.77879591
iteration 177, loss 0.77086574
iteration 178, loss 0.77110931
iteration 179, loss 0.75502637
iteration 180, loss 0.77527844
iteration 181, loss 0.76746233
iteration 182, loss 0.73814165
iteration 183, loss 0.74339057
iteration 184, loss 0.74421169
iteration 185, loss 0.75885688
iteration 186, loss 0.74152561
iteration 187, loss 0.73976427
iteration 188, loss 0.72721989
iteration 189, loss 0.71624247
iteration 190, loss 0.71397036
iteration 191, loss 0.71318897
iteration 192, loss 0.71519614
iteration 193, loss 0.71849012
iteration 194, loss 0.68528986
iteration 195, loss 0.68304087
iteration 196, loss 0.67721728
iteration 197, loss 0.68769918
iteration 198, loss 0.69994253
iteration 199, loss 0.68698618
iteration 200, loss 0.67296427
iteration 201, loss 0.66541347
iteration 202, loss 0.66191796
iteration 203, loss 0.65822212
iteration 204, loss 0.64978814
iteration 205, loss 0.66440872
iteration 206, loss 0.65797242
iteration 207, loss 0.65759886
iteration 208, loss 0.64576601
iteration 209, loss 0.63127724
iteration 210, loss 0.63310943
iteration 211, loss 0.63191074
iteration 212, loss 0.62312592
iteration 213, loss 0.62925820
iteration 214, loss 0.61485990
iteration 215, loss 0.61661828
iteration 216, loss 0.61004327
iteration 217, loss 0.59951479
iteration 218, loss 0.59622796
iteration 219, loss 0.59752320
iteration 220, loss 0.60175221
iteration 221, loss 0.59421697
iteration 222, loss 0.59178218
iteration 223, loss 0.58152861
iteration 224, loss 0.57881594
iteration 225, loss 0.58476755
iteration 226, loss 0.58441853
iteration 227, loss 0.57241979
iteration 228, loss 0.57278388
iteration 229, loss 0.56788521
iteration 230, loss 0.55770284
iteration 231, loss 0.54543389
iteration 232, loss 0.54350179
iteration 233, loss 0.55347314
iteration 234, loss 0.55210650
iteration 235, loss 0.54184627
iteration 236, loss 0.54566121
iteration 237, loss 0.53911176
iteration 238, loss 0.53415723
iteration 239, loss 0.52863245
iteration 240, loss 0.53489663
iteration 241, loss 0.52138593
iteration 242, loss 0.51110172
iteration 243, loss 0.51458099
iteration 244, loss 0.51346231
iteration 245, loss 0.51311200
iteration 246, loss 0.49988107
iteration 247, loss 0.49345244
iteration 248, loss 0.49281886
iteration 249, loss 0.49157066
iteration 250, loss 0.49426118
iteration 251, loss 0.48792398
iteration 252, loss 0.48282245
iteration 253, loss 0.48216534
iteration 254, loss 0.47865402
iteration 255, loss 0.47379608
iteration 256, loss 0.47265458
iteration 257, loss 0.47414144
iteration 258, loss 0.47402155
iteration 259, loss 0.46516121
iteration 260, loss 0.46448482
iteration 261, loss 0.46917085
iteration 262, loss 0.45749212
iteration 263, loss 0.45342358
iteration 264, loss 0.45436516
iteration 265, loss 0.44672794
iteration 266, loss 0.44314018
iteration 267, loss 0.45088487
iteration 268, loss 0.44754522
iteration 269, loss 0.44223841
iteration 270, loss 0.43238289
iteration 271, loss 0.42103319
iteration 272, loss 0.42012723
iteration 273, loss 0.41901763
iteration 274, loss 0.42121359
iteration 275, loss 0.42013092
iteration 276, loss 0.41755126
iteration 277, loss 0.41601105
iteration 278, loss 0.41265581
iteration 279, loss 0.41343725
iteration 280, loss 0.41012767
iteration 281, loss 0.40815152
iteration 282, loss 0.40445061
iteration 283, loss 0.40274347
iteration 284, loss 0.39631620
iteration 285, loss 0.39165924
iteration 286, loss 0.39166236
iteration 287, loss 0.38646043
iteration 288, loss 0.39135287
iteration 289, loss 0.39388109
iteration 290, loss 0.39219096
iteration 291, loss 0.38524226
iteration 292, loss 0.38255536
iteration 293, loss 0.37772957
iteration 294, loss 0.37287714
iteration 295, loss 0.36996190
iteration 296, loss 0.36542724
iteration 297, loss 0.36971469
iteration 298, loss 0.37002976
iteration 299, loss 0.36831547
iteration 300, loss 0.36099741
iteration 301, loss 0.35954039
iteration 302, loss 0.35784956
iteration 303, loss 0.36536149
iteration 304, loss 0.35840381
iteration 305, loss 0.35651841
iteration 306, loss 0.34941118
iteration 307, loss 0.35335190
iteration 308, loss 0.34546768
iteration 309, loss 0.35116411
iteration 310, loss 0.34613737
iteration 311, loss 0.34166076
iteration 312, loss 0.33864065
iteration 313, loss 0.33656055
iteration 314, loss 0.33525190
iteration 315, loss 0.33106175
iteration 316, loss 0.33205569
iteration 317, loss 0.32961461
iteration 318, loss 0.32696386
iteration 319, loss 0.32375543
iteration 320, loss 0.32324047
iteration 321, loss 0.32296778
iteration 322, loss 0.32912844
iteration 323, loss 0.32419180
iteration 324, loss 0.31615231
iteration 325, loss 0.31832758
iteration 326, loss 0.31756040
iteration 327, loss 0.31215174
iteration 328, loss 0.31205170
iteration 329, loss 0.30665306
iteration 330, loss 0.31074001
iteration 331, loss 0.30787938
iteration 332, loss 0.30401432
iteration 333, loss 0.29863078
iteration 334, loss 0.30413007
iteration 335, loss 0.30163446
iteration 336, loss 0.29778309
iteration 337, loss 0.29632126
iteration 338, loss 0.29505878
iteration 339, loss 0.29360091
iteration 340, loss 0.29421400
iteration 341, loss 0.29453644
iteration 342, loss 0.29145603
iteration 343, loss 0.29165424
iteration 344, loss 0.28878597
iteration 345, loss 0.28384741
iteration 346, loss 0.28404694
iteration 347, loss 0.28312184
iteration 348, loss 0.28336883
iteration 349, loss 0.28202659
iteration 350, loss 0.28272696
