#params: learningRate 0.010, momentum 0.900, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.72440678
iteration 1, loss 0.87338397
iteration 2, loss 1.09469584
iteration 3, loss 1.32906347
iteration 4, loss 1.53825000
iteration 5, loss 1.70692883
iteration 6, loss 1.83214165
iteration 7, loss 1.92621181
iteration 8, loss 1.98244738
iteration 9, loss 2.02124894
iteration 10, loss 2.05398898
iteration 11, loss 2.06982223
iteration 12, loss 2.08167711
iteration 13, loss 2.08795501
iteration 14, loss 2.08843009
iteration 15, loss 2.08831469
iteration 16, loss 2.09180067
iteration 17, loss 2.09567454
iteration 18, loss 2.09349115
iteration 19, loss 2.09420068
iteration 20, loss 2.09142662
iteration 21, loss 2.09307436
iteration 22, loss 2.09426656
iteration 23, loss 2.09511217
iteration 24, loss 2.09603282
iteration 25, loss 2.09022560
iteration 26, loss 2.08889377
iteration 27, loss 2.09635363
iteration 28, loss 2.08987123
iteration 29, loss 2.09226223
iteration 30, loss 2.09293534
iteration 31, loss 2.09375695
iteration 32, loss 2.09166487
iteration 33, loss 2.09395917
iteration 34, loss 2.09167622
iteration 35, loss 2.08855676
iteration 36, loss 2.08653050
iteration 37, loss 2.08589079
iteration 38, loss 2.08787108
iteration 39, loss 2.09019658
iteration 40, loss 2.08873044
iteration 41, loss 2.08970928
iteration 42, loss 2.09056172
iteration 43, loss 2.08823745
iteration 44, loss 2.08626561
iteration 45, loss 2.08379818
iteration 46, loss 2.08528705
iteration 47, loss 2.08367307
iteration 48, loss 2.08432785
iteration 49, loss 2.08732210
iteration 50, loss 2.08362677
iteration 51, loss 2.08731728
iteration 52, loss 2.08809913
iteration 53, loss 2.08912149
iteration 54, loss 2.08304545
iteration 55, loss 2.08100717
iteration 56, loss 2.08237570
iteration 57, loss 2.08797173
iteration 58, loss 2.08387725
iteration 59, loss 2.08097352
iteration 60, loss 2.07619792
iteration 61, loss 2.08381008
iteration 62, loss 2.08372298
iteration 63, loss 2.07741929
iteration 64, loss 2.07777045
iteration 65, loss 2.07372032
iteration 66, loss 2.06982298
iteration 67, loss 2.07496893
iteration 68, loss 2.06985259
iteration 69, loss 2.07308096
iteration 70, loss 2.07504794
iteration 71, loss 2.07147341
iteration 72, loss 2.07024862
iteration 73, loss 2.06735464
iteration 74, loss 2.06336962
iteration 75, loss 2.06403711
iteration 76, loss 2.06150496
iteration 77, loss 2.06286281
iteration 78, loss 2.05845422
iteration 79, loss 2.05639651
iteration 80, loss 2.05615935
iteration 81, loss 2.05318119
iteration 82, loss 2.04971385
iteration 83, loss 2.04743229
iteration 84, loss 2.04677585
iteration 85, loss 2.04324495
iteration 86, loss 2.04419214
iteration 87, loss 2.04098048
iteration 88, loss 2.03613171
iteration 89, loss 2.03651501
iteration 90, loss 2.03129168
iteration 91, loss 2.02967789
iteration 92, loss 2.02600232
iteration 93, loss 2.02364155
iteration 94, loss 2.02004596
iteration 95, loss 2.01517050
iteration 96, loss 2.01454724
iteration 97, loss 2.00920219
iteration 98, loss 2.00599613
iteration 99, loss 2.00369432
iteration 100, loss 1.99839689
iteration 101, loss 2.00018850
iteration 102, loss 1.99104259
iteration 103, loss 1.98609813
iteration 104, loss 1.98581098
iteration 105, loss 1.98305027
iteration 106, loss 1.97517949
iteration 107, loss 1.97421887
iteration 108, loss 1.96734369
iteration 109, loss 1.95744959
iteration 110, loss 1.94873439
iteration 111, loss 1.94702744
iteration 112, loss 1.94528878
iteration 113, loss 1.93339539
iteration 114, loss 1.92768548
iteration 115, loss 1.92652586
iteration 116, loss 1.91760211
iteration 117, loss 1.91276618
iteration 118, loss 1.90578720
iteration 119, loss 1.89922001
iteration 120, loss 1.89371609
iteration 121, loss 1.88469078
iteration 122, loss 1.88350302
iteration 123, loss 1.87086351
iteration 124, loss 1.86331800
iteration 125, loss 1.85940611
iteration 126, loss 1.85222311
iteration 127, loss 1.83848337
iteration 128, loss 1.82868102
iteration 129, loss 1.82122471
iteration 130, loss 1.81159680
iteration 131, loss 1.80369745
iteration 132, loss 1.79869042
iteration 133, loss 1.79023883
iteration 134, loss 1.77914791
iteration 135, loss 1.77435557
iteration 136, loss 1.76767175
iteration 137, loss 1.76101275
iteration 138, loss 1.74998544
iteration 139, loss 1.73978988
iteration 140, loss 1.73112113
iteration 141, loss 1.72002514
iteration 142, loss 1.71856850
iteration 143, loss 1.70134873
iteration 144, loss 1.69513550
iteration 145, loss 1.68427371
iteration 146, loss 1.67413407
iteration 147, loss 1.66866270
iteration 148, loss 1.65508720
iteration 149, loss 1.65013051
iteration 150, loss 1.64310228
iteration 151, loss 1.62888617
iteration 152, loss 1.61678798
iteration 153, loss 1.60547293
iteration 154, loss 1.60083786
iteration 155, loss 1.58820742
iteration 156, loss 1.58237267
iteration 157, loss 1.56964628
iteration 158, loss 1.56753443
iteration 159, loss 1.55461589
iteration 160, loss 1.54431821
iteration 161, loss 1.53792982
iteration 162, loss 1.52826571
iteration 163, loss 1.51942216
iteration 164, loss 1.50551351
iteration 165, loss 1.49670874
iteration 166, loss 1.48507352
iteration 167, loss 1.47790560
iteration 168, loss 1.47870350
iteration 169, loss 1.46648490
iteration 170, loss 1.45816233
iteration 171, loss 1.44555583
iteration 172, loss 1.43775709
iteration 173, loss 1.42722085
iteration 174, loss 1.41960899
iteration 175, loss 1.41128073
iteration 176, loss 1.40482410
iteration 177, loss 1.39338115
iteration 178, loss 1.38891757
iteration 179, loss 1.37428249
iteration 180, loss 1.37539566
iteration 181, loss 1.36404107
iteration 182, loss 1.35188377
iteration 183, loss 1.34369150
iteration 184, loss 1.33672083
iteration 185, loss 1.33475663
iteration 186, loss 1.32298186
iteration 187, loss 1.31625433
iteration 188, loss 1.30860098
iteration 189, loss 1.29949826
iteration 190, loss 1.29200833
iteration 191, loss 1.28935472
iteration 192, loss 1.28210752
iteration 193, loss 1.27899804
iteration 194, loss 1.26791472
iteration 195, loss 1.25477330
iteration 196, loss 1.24707065
iteration 197, loss 1.24086783
iteration 198, loss 1.24208577
iteration 199, loss 1.23593344
iteration 200, loss 1.22739039
iteration 201, loss 1.21895988
iteration 202, loss 1.21384057
iteration 203, loss 1.20437518
iteration 204, loss 1.19754005
iteration 205, loss 1.19061997
iteration 206, loss 1.18614193
iteration 207, loss 1.18442726
iteration 208, loss 1.18138360
iteration 209, loss 1.17211787
iteration 210, loss 1.16510021
iteration 211, loss 1.16347009
iteration 212, loss 1.15093723
iteration 213, loss 1.14543021
iteration 214, loss 1.13828356
iteration 215, loss 1.13382739
iteration 216, loss 1.12745222
iteration 217, loss 1.12614318
iteration 218, loss 1.11697455
iteration 219, loss 1.11021016
iteration 220, loss 1.10808610
iteration 221, loss 1.10542975
iteration 222, loss 1.10459658
iteration 223, loss 1.09770997
iteration 224, loss 1.09099407
iteration 225, loss 1.08709407
iteration 226, loss 1.08542192
iteration 227, loss 1.08071488
iteration 228, loss 1.07536111
iteration 229, loss 1.08134963
iteration 230, loss 1.07042455
iteration 231, loss 1.06158359
iteration 232, loss 1.05088204
iteration 233, loss 1.05221195
iteration 234, loss 1.05183280
iteration 235, loss 1.04696563
iteration 236, loss 1.04314113
iteration 237, loss 1.03524766
iteration 238, loss 1.03071163
iteration 239, loss 1.02563770
iteration 240, loss 1.02947455
iteration 241, loss 1.02132347
iteration 242, loss 1.01803947
iteration 243, loss 1.01307863
iteration 244, loss 1.00994828
iteration 245, loss 1.00995057
iteration 246, loss 1.00149232
iteration 247, loss 0.99898435
iteration 248, loss 0.99130481
iteration 249, loss 0.98500073
iteration 250, loss 0.98226661
iteration 251, loss 0.97736045
iteration 252, loss 0.97031343
iteration 253, loss 0.97049620
iteration 254, loss 0.97088437
iteration 255, loss 0.96476791
iteration 256, loss 0.96195980
iteration 257, loss 0.95913143
iteration 258, loss 0.95961095
iteration 259, loss 0.95480153
iteration 260, loss 0.95047967
iteration 261, loss 0.95296067
iteration 262, loss 0.95324088
iteration 263, loss 0.94470020
iteration 264, loss 0.94210323
iteration 265, loss 0.93929426
iteration 266, loss 0.93301044
iteration 267, loss 0.93353446
iteration 268, loss 0.93269500
iteration 269, loss 0.92913651
iteration 270, loss 0.92555393
iteration 271, loss 0.91628472
iteration 272, loss 0.90915505
iteration 273, loss 0.90315698
iteration 274, loss 0.90074914
iteration 275, loss 0.89860265
iteration 276, loss 0.89934848
iteration 277, loss 0.90050710
iteration 278, loss 0.89732544
iteration 279, loss 0.89314564
iteration 280, loss 0.89366387
iteration 281, loss 0.88927977
iteration 282, loss 0.88718021
iteration 283, loss 0.88259412
iteration 284, loss 0.88082934
iteration 285, loss 0.87421513
iteration 286, loss 0.87113284
iteration 287, loss 0.86506869
iteration 288, loss 0.86294817
iteration 289, loss 0.87097505
iteration 290, loss 0.87204738
iteration 291, loss 0.86706347
iteration 292, loss 0.86293961
iteration 293, loss 0.86184847
iteration 294, loss 0.85373872
iteration 295, loss 0.85217444
iteration 296, loss 0.84732205
iteration 297, loss 0.84713449
iteration 298, loss 0.84816184
iteration 299, loss 0.84601296
iteration 300, loss 0.83909251
iteration 301, loss 0.83713976
iteration 302, loss 0.83542348
iteration 303, loss 0.83705849
iteration 304, loss 0.83439062
iteration 305, loss 0.83140925
iteration 306, loss 0.82699502
iteration 307, loss 0.82497834
iteration 308, loss 0.82362421
iteration 309, loss 0.82108614
iteration 310, loss 0.81829110
iteration 311, loss 0.81382051
iteration 312, loss 0.81164829
iteration 313, loss 0.81050345
iteration 314, loss 0.80773951
iteration 315, loss 0.80157204
iteration 316, loss 0.80130793
iteration 317, loss 0.79795900
iteration 318, loss 0.79495357
iteration 319, loss 0.79340719
iteration 320, loss 0.78882326
iteration 321, loss 0.78694767
iteration 322, loss 0.79190095
iteration 323, loss 0.78795640
iteration 324, loss 0.78282251
iteration 325, loss 0.78134440
iteration 326, loss 0.78628087
iteration 327, loss 0.77928470
iteration 328, loss 0.77766343
iteration 329, loss 0.77065383
iteration 330, loss 0.77037648
iteration 331, loss 0.76691065
iteration 332, loss 0.76910294
iteration 333, loss 0.76246554
iteration 334, loss 0.76445102
iteration 335, loss 0.76295276
iteration 336, loss 0.75733043
iteration 337, loss 0.75445700
iteration 338, loss 0.75496662
iteration 339, loss 0.75291636
iteration 340, loss 0.75093864
iteration 341, loss 0.75083820
iteration 342, loss 0.74520432
iteration 343, loss 0.74824551
iteration 344, loss 0.74649699
iteration 345, loss 0.74222112
iteration 346, loss 0.73684715
iteration 347, loss 0.73522103
iteration 348, loss 0.73241400
iteration 349, loss 0.73077761
iteration 350, loss 0.73411261
iteration 351, loss 0.73482451
iteration 352, loss 0.73312243
iteration 353, loss 0.72913140
iteration 354, loss 0.72929371
iteration 355, loss 0.72868568
iteration 356, loss 0.72721079
iteration 357, loss 0.72286656
iteration 358, loss 0.71193815
iteration 359, loss 0.71493359
iteration 360, loss 0.71545994
iteration 361, loss 0.71244726
iteration 362, loss 0.70978313
iteration 363, loss 0.70535208
iteration 364, loss 0.70056925
iteration 365, loss 0.69809500
iteration 366, loss 0.69783986
iteration 367, loss 0.69209520
iteration 368, loss 0.68962833
iteration 369, loss 0.68863379
iteration 370, loss 0.68927507
iteration 371, loss 0.69050856
iteration 372, loss 0.69061618
iteration 373, loss 0.68763582
iteration 374, loss 0.68467882
iteration 375, loss 0.68365381
iteration 376, loss 0.68646228
iteration 377, loss 0.68184407
iteration 378, loss 0.67945376
iteration 379, loss 0.67962918
iteration 380, loss 0.67513796
iteration 381, loss 0.67439329
iteration 382, loss 0.66919426
iteration 383, loss 0.66106366
iteration 384, loss 0.66179066
iteration 385, loss 0.66452198
iteration 386, loss 0.66228313
iteration 387, loss 0.66311235
iteration 388, loss 0.65531484
iteration 389, loss 0.65287289
iteration 390, loss 0.65057176
iteration 391, loss 0.64896789
iteration 392, loss 0.64763650
iteration 393, loss 0.65107884
iteration 394, loss 0.64677124
iteration 395, loss 0.64465731
iteration 396, loss 0.64046374
iteration 397, loss 0.63789203
iteration 398, loss 0.63834918
iteration 399, loss 0.63403739
iteration 400, loss 0.63230635
iteration 401, loss 0.63011774
iteration 402, loss 0.62825584
iteration 403, loss 0.62680743
iteration 404, loss 0.62280892
iteration 405, loss 0.61847719
iteration 406, loss 0.61430104
iteration 407, loss 0.61393870
iteration 408, loss 0.61463394
iteration 409, loss 0.61382545
iteration 410, loss 0.60968632
iteration 411, loss 0.60793376
iteration 412, loss 0.60591402
iteration 413, loss 0.60346559
iteration 414, loss 0.60120927
iteration 415, loss 0.59768066
iteration 416, loss 0.59622043
iteration 417, loss 0.59457281
iteration 418, loss 0.59231542
iteration 419, loss 0.58963750
iteration 420, loss 0.58881724
iteration 421, loss 0.58763454
iteration 422, loss 0.58445628
iteration 423, loss 0.58197264
iteration 424, loss 0.58122599
iteration 425, loss 0.57978757
iteration 426, loss 0.57981185
iteration 427, loss 0.57786385
iteration 428, loss 0.57470131
