#params: learningRate 0.100, momentum 0.300, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.88607897
iteration 1, loss 1.23434185
iteration 2, loss 1.50289298
iteration 3, loss 1.70387663
iteration 4, loss 1.84455516
iteration 5, loss 1.94469590
iteration 6, loss 2.01700070
iteration 7, loss 2.06804550
iteration 8, loss 2.10255601
iteration 9, loss 2.12813445
iteration 10, loss 2.14523351
iteration 11, loss 2.15928786
iteration 12, loss 2.17919285
iteration 13, loss 2.17668381
iteration 14, loss 2.17794689
iteration 15, loss 2.18222273
iteration 16, loss 2.18509376
iteration 17, loss 2.18432456
iteration 18, loss 2.19915159
iteration 19, loss 2.18831981
iteration 20, loss 2.18906478
iteration 21, loss 2.18869306
iteration 22, loss 2.18945958
iteration 23, loss 2.18799365
iteration 24, loss 2.18684199
iteration 25, loss 2.18837209
iteration 26, loss 2.18887670
iteration 27, loss 2.18960184
iteration 28, loss 2.18767175
iteration 29, loss 2.18709085
iteration 30, loss 2.18714841
iteration 31, loss 2.18823407
iteration 32, loss 2.18726227
iteration 33, loss 2.18665479
iteration 34, loss 2.18547140
iteration 35, loss 2.18577443
iteration 36, loss 2.18606692
iteration 37, loss 2.18581802
iteration 38, loss 2.18434538
iteration 39, loss 2.18285038
iteration 40, loss 2.18262187
iteration 41, loss 2.18092523
iteration 42, loss 2.18344169
iteration 43, loss 2.17830010
iteration 44, loss 2.17722574
iteration 45, loss 2.17760060
iteration 46, loss 2.17778900
iteration 47, loss 2.17594489
iteration 48, loss 2.17488144
iteration 49, loss 2.17186765
iteration 50, loss 2.17156259
iteration 51, loss 2.16912393
iteration 52, loss 2.16714206
iteration 53, loss 2.16614979
iteration 54, loss 2.16589665
iteration 55, loss 2.16255200
iteration 56, loss 2.15977766
iteration 57, loss 2.16596771
iteration 58, loss 2.15370123
iteration 59, loss 2.15542813
iteration 60, loss 2.14945961
iteration 61, loss 2.14424417
iteration 62, loss 2.14335566
iteration 63, loss 2.13947546
iteration 64, loss 2.13590592
iteration 65, loss 2.13372483
iteration 66, loss 2.12936962
iteration 67, loss 2.12365418
iteration 68, loss 2.12027102
iteration 69, loss 2.11385482
iteration 70, loss 2.11837075
iteration 71, loss 2.10077410
iteration 72, loss 2.10078273
iteration 73, loss 2.09182782
iteration 74, loss 2.08550868
iteration 75, loss 2.07806901
iteration 76, loss 2.07100832
iteration 77, loss 2.06430222
iteration 78, loss 2.05653072
iteration 79, loss 2.04976575
iteration 80, loss 2.04046681
iteration 81, loss 2.03162784
iteration 82, loss 2.02404533
iteration 83, loss 2.01339965
iteration 84, loss 2.00649861
iteration 85, loss 1.99693308
iteration 86, loss 1.98572753
iteration 87, loss 1.97373769
iteration 88, loss 1.96423650
iteration 89, loss 1.95038621
iteration 90, loss 1.94094932
iteration 91, loss 1.93153538
iteration 92, loss 1.91683196
iteration 93, loss 1.90260269
iteration 94, loss 1.89516951
iteration 95, loss 1.88183744
iteration 96, loss 1.86581629
iteration 97, loss 1.85204820
iteration 98, loss 1.83648655
iteration 99, loss 1.82562810
iteration 100, loss 1.81055425
iteration 101, loss 1.79988097
iteration 102, loss 1.78421037
iteration 103, loss 1.77178365
iteration 104, loss 1.75837016
iteration 105, loss 1.74428193
iteration 106, loss 1.72746740
iteration 107, loss 1.71368181
iteration 108, loss 1.69681593
iteration 109, loss 1.68190966
iteration 110, loss 1.66905535
iteration 111, loss 1.66008506
iteration 112, loss 1.64111543
iteration 113, loss 1.62983897
iteration 114, loss 1.61362167
iteration 115, loss 1.60236080
iteration 116, loss 1.59227207
iteration 117, loss 1.58302113
iteration 118, loss 1.56565292
iteration 119, loss 1.54352835
iteration 120, loss 1.53616926
iteration 121, loss 1.52400276
iteration 122, loss 1.50238508
iteration 123, loss 1.49962696
iteration 124, loss 1.48885696
iteration 125, loss 1.47645092
iteration 126, loss 1.46304312
iteration 127, loss 1.44245302
iteration 128, loss 1.43188964
iteration 129, loss 1.42348879
iteration 130, loss 1.41392880
iteration 131, loss 1.40530548
iteration 132, loss 1.39260629
iteration 133, loss 1.38354465
iteration 134, loss 1.37300057
iteration 135, loss 1.36691309
iteration 136, loss 1.35089973
iteration 137, loss 1.34810453
iteration 138, loss 1.33825466
iteration 139, loss 1.33342135
iteration 140, loss 1.31750731
iteration 141, loss 1.31475819
iteration 142, loss 1.29610442
iteration 143, loss 1.27824690
iteration 144, loss 1.27888063
iteration 145, loss 1.27423245
iteration 146, loss 1.26005243
iteration 147, loss 1.25550260
iteration 148, loss 1.24491797
iteration 149, loss 1.24851041
iteration 150, loss 1.22504224
iteration 151, loss 1.22204725
iteration 152, loss 1.21666075
iteration 153, loss 1.20460287
iteration 154, loss 1.20477148
iteration 155, loss 1.19409743
iteration 156, loss 1.19411214
iteration 157, loss 1.17994834
iteration 158, loss 1.17780383
iteration 159, loss 1.16849787
iteration 160, loss 1.15623193
iteration 161, loss 1.15382130
iteration 162, loss 1.15592260
iteration 163, loss 1.13699341
iteration 164, loss 1.12636460
iteration 165, loss 1.13254471
iteration 166, loss 1.11595666
iteration 167, loss 1.11651640
iteration 168, loss 1.11991743
iteration 169, loss 1.11308326
iteration 170, loss 1.09318005
iteration 171, loss 1.09839096
iteration 172, loss 1.08893484
iteration 173, loss 1.08100066
iteration 174, loss 1.07998466
iteration 175, loss 1.06781169
iteration 176, loss 1.06781869
iteration 177, loss 1.06148403
iteration 178, loss 1.05848093
iteration 179, loss 1.04735771
iteration 180, loss 1.05917694
iteration 181, loss 1.04873318
iteration 182, loss 1.02853445
iteration 183, loss 1.02822681
iteration 184, loss 1.02803338
iteration 185, loss 1.03098170
iteration 186, loss 1.02184904
iteration 187, loss 1.01943608
iteration 188, loss 1.01229638
iteration 189, loss 1.00122312
iteration 190, loss 0.99951285
iteration 191, loss 0.99199782
iteration 192, loss 0.99155087
iteration 193, loss 0.99518485
iteration 194, loss 0.97230405
iteration 195, loss 0.96928694
iteration 196, loss 0.95663360
iteration 197, loss 0.97087253
iteration 198, loss 0.97672162
iteration 199, loss 0.96572091
iteration 200, loss 0.95378291
iteration 201, loss 0.94296136
iteration 202, loss 0.94412267
iteration 203, loss 0.94139039
iteration 204, loss 0.92760992
iteration 205, loss 0.94297410
iteration 206, loss 0.93700437
iteration 207, loss 0.93812479
iteration 208, loss 0.92630024
iteration 209, loss 0.91258934
iteration 210, loss 0.91301124
iteration 211, loss 0.91028714
iteration 212, loss 0.90391444
iteration 213, loss 0.90858724
iteration 214, loss 0.89372565
iteration 215, loss 0.89634158
iteration 216, loss 0.89297520
iteration 217, loss 0.88182855
iteration 218, loss 0.87579057
iteration 219, loss 0.87479342
iteration 220, loss 0.87810315
iteration 221, loss 0.87521624
iteration 222, loss 0.87529165
iteration 223, loss 0.85990736
iteration 224, loss 0.85917215
iteration 225, loss 0.86432275
iteration 226, loss 0.86622520
iteration 227, loss 0.86015126
iteration 228, loss 0.85911335
iteration 229, loss 0.85522016
iteration 230, loss 0.84144537
iteration 231, loss 0.82713072
iteration 232, loss 0.82868317
iteration 233, loss 0.84341340
iteration 234, loss 0.84072632
iteration 235, loss 0.82873902
iteration 236, loss 0.83117666
iteration 237, loss 0.82271326
iteration 238, loss 0.81723373
iteration 239, loss 0.81503802
iteration 240, loss 0.82288354
iteration 241, loss 0.81125235
iteration 242, loss 0.80579455
iteration 243, loss 0.80568485
iteration 244, loss 0.80729206
iteration 245, loss 0.80444520
iteration 246, loss 0.78944201
iteration 247, loss 0.78015397
iteration 248, loss 0.78021999
iteration 249, loss 0.77861870
iteration 250, loss 0.78047068
iteration 251, loss 0.77136255
iteration 252, loss 0.76817515
iteration 253, loss 0.77347786
iteration 254, loss 0.77524067
iteration 255, loss 0.76805458
iteration 256, loss 0.76634360
iteration 257, loss 0.76736749
iteration 258, loss 0.76718269
iteration 259, loss 0.75869387
iteration 260, loss 0.75942370
iteration 261, loss 0.76794642
iteration 262, loss 0.75028645
iteration 263, loss 0.74755362
iteration 264, loss 0.74654701
iteration 265, loss 0.73954828
iteration 266, loss 0.73292975
iteration 267, loss 0.74851681
iteration 268, loss 0.74615910
iteration 269, loss 0.73785183
iteration 270, loss 0.71869040
iteration 271, loss 0.70558978
iteration 272, loss 0.70953684
iteration 273, loss 0.71054350
iteration 274, loss 0.70754558
iteration 275, loss 0.70906294
iteration 276, loss 0.71242483
iteration 277, loss 0.71105146
iteration 278, loss 0.70069848
iteration 279, loss 0.70618263
iteration 280, loss 0.70447625
iteration 281, loss 0.69732226
iteration 282, loss 0.69240569
iteration 283, loss 0.69273382
iteration 284, loss 0.68272255
iteration 285, loss 0.68175027
iteration 286, loss 0.67823044
iteration 287, loss 0.67148317
iteration 288, loss 0.67977419
iteration 289, loss 0.69143770
iteration 290, loss 0.68516954
iteration 291, loss 0.68034017
iteration 292, loss 0.67605340
iteration 293, loss 0.66230849
iteration 294, loss 0.65980868
iteration 295, loss 0.65734387
iteration 296, loss 0.64726783
iteration 297, loss 0.65867192
iteration 298, loss 0.65743626
iteration 299, loss 0.65184493
iteration 300, loss 0.63998338
iteration 301, loss 0.64387092
iteration 302, loss 0.63601912
iteration 303, loss 0.65164056
iteration 304, loss 0.64567608
iteration 305, loss 0.64350368
iteration 306, loss 0.63179350
iteration 307, loss 0.63887550
iteration 308, loss 0.62395461
iteration 309, loss 0.63629446
iteration 310, loss 0.62693099
iteration 311, loss 0.62217136
iteration 312, loss 0.61688791
iteration 313, loss 0.61496478
iteration 314, loss 0.61104150
iteration 315, loss 0.60572844
iteration 316, loss 0.60855544
iteration 317, loss 0.60557393
iteration 318, loss 0.60118424
iteration 319, loss 0.59360088
iteration 320, loss 0.59492794
iteration 321, loss 0.59610689
iteration 322, loss 0.60843482
iteration 323, loss 0.60254446
iteration 324, loss 0.58952778
iteration 325, loss 0.59330924
iteration 326, loss 0.58998530
iteration 327, loss 0.58432059
iteration 328, loss 0.58346771
iteration 329, loss 0.57566619
iteration 330, loss 0.58112286
iteration 331, loss 0.58180183
iteration 332, loss 0.57408659
iteration 333, loss 0.56479933
iteration 334, loss 0.57862056
iteration 335, loss 0.57204770
iteration 336, loss 0.56734077
iteration 337, loss 0.56329421
iteration 338, loss 0.56707654
iteration 339, loss 0.56405121
iteration 340, loss 0.56286591
iteration 341, loss 0.55887103
iteration 342, loss 0.55849003
iteration 343, loss 0.56248139
iteration 344, loss 0.55704916
iteration 345, loss 0.54637057
iteration 346, loss 0.54782690
iteration 347, loss 0.55296830
iteration 348, loss 0.54466655
iteration 349, loss 0.54995504
iteration 350, loss 0.55327108
iteration 351, loss 0.55379245
iteration 352, loss 0.54668038
iteration 353, loss 0.54537121
iteration 354, loss 0.55041145
iteration 355, loss 0.54722307
iteration 356, loss 0.53694082
iteration 357, loss 0.53122042
iteration 358, loss 0.52342382
iteration 359, loss 0.53935829
iteration 360, loss 0.53551165
iteration 361, loss 0.52966306
iteration 362, loss 0.52813313
iteration 363, loss 0.52018320
iteration 364, loss 0.51766563
iteration 365, loss 0.51591783
iteration 366, loss 0.51861003
iteration 367, loss 0.51646329
iteration 368, loss 0.51617447
iteration 369, loss 0.51777041
iteration 370, loss 0.52084791
iteration 371, loss 0.51301294
iteration 372, loss 0.51421197
iteration 373, loss 0.50972121
iteration 374, loss 0.50401898
iteration 375, loss 0.51139011
iteration 376, loss 0.51710114
iteration 377, loss 0.50964969
iteration 378, loss 0.50679280
iteration 379, loss 0.51365992
iteration 380, loss 0.50019313
iteration 381, loss 0.50544090
iteration 382, loss 0.49140840
iteration 383, loss 0.48898197
iteration 384, loss 0.49507780
iteration 385, loss 0.50366173
iteration 386, loss 0.50079979
iteration 387, loss 0.49275476
iteration 388, loss 0.49083490
iteration 389, loss 0.48463950
iteration 390, loss 0.48505073
iteration 391, loss 0.48596473
iteration 392, loss 0.48916574
iteration 393, loss 0.48798796
iteration 394, loss 0.48090462
iteration 395, loss 0.48779096
iteration 396, loss 0.47789185
iteration 397, loss 0.47997327
iteration 398, loss 0.48122639
iteration 399, loss 0.47357880
iteration 400, loss 0.47307544
iteration 401, loss 0.47573780
iteration 402, loss 0.47655376
iteration 403, loss 0.47250663
iteration 404, loss 0.47293849
iteration 405, loss 0.46190543
iteration 406, loss 0.46148180
iteration 407, loss 0.46915684
iteration 408, loss 0.46690892
iteration 409, loss 0.47091131
iteration 410, loss 0.45999542
iteration 411, loss 0.45971000
iteration 412, loss 0.46643314
iteration 413, loss 0.46439658
iteration 414, loss 0.45753404
iteration 415, loss 0.46147444
iteration 416, loss 0.45212089
iteration 417, loss 0.45103416
iteration 418, loss 0.45109712
iteration 419, loss 0.45079893
iteration 420, loss 0.45102646
iteration 421, loss 0.44852297
iteration 422, loss 0.44651843
iteration 423, loss 0.44997109
iteration 424, loss 0.44678898
iteration 425, loss 0.45066595
iteration 426, loss 0.45263472
iteration 427, loss 0.44739779
iteration 428, loss 0.43751149
iteration 429, loss 0.43665772
iteration 430, loss 0.43440687
iteration 431, loss 0.43809243
iteration 432, loss 0.43644919
iteration 433, loss 0.43495800
iteration 434, loss 0.43474548
iteration 435, loss 0.43665978
iteration 436, loss 0.44218979
iteration 437, loss 0.42569302
iteration 438, loss 0.43739060
iteration 439, loss 0.43335557
iteration 440, loss 0.43371753
iteration 441, loss 0.43093064
iteration 442, loss 0.42075685
iteration 443, loss 0.41704690
iteration 444, loss 0.42056055
iteration 445, loss 0.42394479
iteration 446, loss 0.42144217
iteration 447, loss 0.41754396
iteration 448, loss 0.41415075
iteration 449, loss 0.42394953
iteration 450, loss 0.42105231
iteration 451, loss 0.42221317
iteration 452, loss 0.40717197
iteration 453, loss 0.41810378
iteration 454, loss 0.41159417
iteration 455, loss 0.40762076
iteration 456, loss 0.40734215
iteration 457, loss 0.40428685
iteration 458, loss 0.41212807
iteration 459, loss 0.40795568
iteration 460, loss 0.40570084
iteration 461, loss 0.40296124
iteration 462, loss 0.40317864
iteration 463, loss 0.40529349
iteration 464, loss 0.40325974
iteration 465, loss 0.39313612
iteration 466, loss 0.39949902
iteration 467, loss 0.39267110
iteration 468, loss 0.40633932
iteration 469, loss 0.40110717
iteration 470, loss 0.39545811
iteration 471, loss 0.39609533
iteration 472, loss 0.38931267
iteration 473, loss 0.38508320
iteration 474, loss 0.39648246
iteration 475, loss 0.38945513
iteration 476, loss 0.38351756
iteration 477, loss 0.38351919
iteration 478, loss 0.38369155
iteration 479, loss 0.38229653
iteration 480, loss 0.37634305
iteration 481, loss 0.37740024
iteration 482, loss 0.38262973
iteration 483, loss 0.38381491
iteration 484, loss 0.37565851
iteration 485, loss 0.37450008
iteration 486, loss 0.38435789
iteration 487, loss 0.38218864
iteration 488, loss 0.37270892
iteration 489, loss 0.37211491
iteration 490, loss 0.36837280
iteration 491, loss 0.36884993
iteration 492, loss 0.37440639
iteration 493, loss 0.37016367
iteration 494, loss 0.36273157
iteration 495, loss 0.36180953
iteration 496, loss 0.36130231
iteration 497, loss 0.36099681
iteration 498, loss 0.37031651
iteration 499, loss 0.36009583
iteration 500, loss 0.36068787
iteration 501, loss 0.36020788
iteration 502, loss 0.35946631
iteration 503, loss 0.36506688
iteration 504, loss 0.36252728
iteration 505, loss 0.35532939
iteration 506, loss 0.35956060
iteration 507, loss 0.34847418
iteration 508, loss 0.34683196
iteration 509, loss 0.35689871
iteration 510, loss 0.34574195
iteration 511, loss 0.34606147
iteration 512, loss 0.34463683
iteration 513, loss 0.34532176
iteration 514, loss 0.34185370
iteration 515, loss 0.34147430
iteration 516, loss 0.34427113
iteration 517, loss 0.34515377
iteration 518, loss 0.33758055
iteration 519, loss 0.34271127
iteration 520, loss 0.34073675
iteration 521, loss 0.33917869
iteration 522, loss 0.33516211
iteration 523, loss 0.33664264
iteration 524, loss 0.32890540
iteration 525, loss 0.33667082
iteration 526, loss 0.32867136
iteration 527, loss 0.33037953
iteration 528, loss 0.33704482
iteration 529, loss 0.32842972
iteration 530, loss 0.32526302
iteration 531, loss 0.33177764
iteration 532, loss 0.32950560
iteration 533, loss 0.31777674
iteration 534, loss 0.32133673
iteration 535, loss 0.31499687
iteration 536, loss 0.31830051
iteration 537, loss 0.31689296
iteration 538, loss 0.31650339
iteration 539, loss 0.31431455
iteration 540, loss 0.32212551
iteration 541, loss 0.31610181
iteration 542, loss 0.31340054
iteration 543, loss 0.31061933
iteration 544, loss 0.31288628
iteration 545, loss 0.30949555
iteration 546, loss 0.31251750
iteration 547, loss 0.30442715
iteration 548, loss 0.30527928
iteration 549, loss 0.31190218
iteration 550, loss 0.31090897
iteration 551, loss 0.30864810
iteration 552, loss 0.30569113
iteration 553, loss 0.29656693
iteration 554, loss 0.29810272
iteration 555, loss 0.29713497
iteration 556, loss 0.30026889
iteration 557, loss 0.30140035
iteration 558, loss 0.29271456
iteration 559, loss 0.29955860
iteration 560, loss 0.28912726
iteration 561, loss 0.29268699
iteration 562, loss 0.29643059
iteration 563, loss 0.28674195
iteration 564, loss 0.29630840
iteration 565, loss 0.28861118
iteration 566, loss 0.28359631
iteration 567, loss 0.28599731
iteration 568, loss 0.28222906
iteration 569, loss 0.28387713
iteration 570, loss 0.28160054
iteration 571, loss 0.29198207
iteration 572, loss 0.28886989
iteration 573, loss 0.28280606
iteration 574, loss 0.27653357
iteration 575, loss 0.28520959
iteration 576, loss 0.27892513
iteration 577, loss 0.28062063
iteration 578, loss 0.27807931
iteration 579, loss 0.27819474
iteration 580, loss 0.27673708
iteration 581, loss 0.27071144
iteration 582, loss 0.27146944
iteration 583, loss 0.27070445
iteration 584, loss 0.27025817
iteration 585, loss 0.26939251
iteration 586, loss 0.26919717
iteration 587, loss 0.26685320
iteration 588, loss 0.26803464
iteration 589, loss 0.25922669
iteration 590, loss 0.26704571
iteration 591, loss 0.26777637
iteration 592, loss 0.26068382
iteration 593, loss 0.25670042
iteration 594, loss 0.25895307
iteration 595, loss 0.25947874
iteration 596, loss 0.26381149
iteration 597, loss 0.26055238
iteration 598, loss 0.25371855
iteration 599, loss 0.25744993
iteration 600, loss 0.25285925
iteration 601, loss 0.25324923
iteration 602, loss 0.25243238
iteration 603, loss 0.25135458
iteration 604, loss 0.25275545
iteration 605, loss 0.25543698
iteration 606, loss 0.25576326
iteration 607, loss 0.25308126
iteration 608, loss 0.25193055
iteration 609, loss 0.24779890
iteration 610, loss 0.24671605
iteration 611, loss 0.24354873
iteration 612, loss 0.24288834
iteration 613, loss 0.24265852
iteration 614, loss 0.24396270
iteration 615, loss 0.24443797
iteration 616, loss 0.24156179
iteration 617, loss 0.24150852
iteration 618, loss 0.23997316
iteration 619, loss 0.24523970
iteration 620, loss 0.24232334
iteration 621, loss 0.23400012
iteration 622, loss 0.23436131
iteration 623, loss 0.23573992
iteration 624, loss 0.23372323
iteration 625, loss 0.23475585
iteration 626, loss 0.23455309
iteration 627, loss 0.23272083
iteration 628, loss 0.23903746
iteration 629, loss 0.23193663
iteration 630, loss 0.23751030
iteration 631, loss 0.23491024
iteration 632, loss 0.23310300
iteration 633, loss 0.23050824
iteration 634, loss 0.23023971
iteration 635, loss 0.22710668
iteration 636, loss 0.22846171
iteration 637, loss 0.22626757
iteration 638, loss 0.22578800
iteration 639, loss 0.22607128
iteration 640, loss 0.22518095
iteration 641, loss 0.22273968
iteration 642, loss 0.21907183
iteration 643, loss 0.22107135
iteration 644, loss 0.21834606
iteration 645, loss 0.21674101
iteration 646, loss 0.22134593
iteration 647, loss 0.21913906
iteration 648, loss 0.21872922
iteration 649, loss 0.22174393
iteration 650, loss 0.21959222
iteration 651, loss 0.21819899
iteration 652, loss 0.21387133
iteration 653, loss 0.21075587
iteration 654, loss 0.21107313
iteration 655, loss 0.21832479
iteration 656, loss 0.21016896
iteration 657, loss 0.20973233
iteration 658, loss 0.21532321
iteration 659, loss 0.21189516
iteration 660, loss 0.20811618
iteration 661, loss 0.20904485
iteration 662, loss 0.20914063
iteration 663, loss 0.20761758
iteration 664, loss 0.20751749
iteration 665, loss 0.20637072
iteration 666, loss 0.21052793
iteration 667, loss 0.20862753
iteration 668, loss 0.20759501
iteration 669, loss 0.20722052
iteration 670, loss 0.20207451
iteration 671, loss 0.20365067
iteration 672, loss 0.20258903
iteration 673, loss 0.20619492
iteration 674, loss 0.20267377
iteration 675, loss 0.20213161
iteration 676, loss 0.20108124
iteration 677, loss 0.20016108
iteration 678, loss 0.19944311
iteration 679, loss 0.19906891
iteration 680, loss 0.19526106
iteration 681, loss 0.19598555
iteration 682, loss 0.19365598
iteration 683, loss 0.19350268
iteration 684, loss 0.19523445
iteration 685, loss 0.19746260
iteration 686, loss 0.19222570
iteration 687, loss 0.19209030
iteration 688, loss 0.19274711
iteration 689, loss 0.19590608
iteration 690, loss 0.19574529
iteration 691, loss 0.19381680
iteration 692, loss 0.19327047
iteration 693, loss 0.18872925
iteration 694, loss 0.18814423
iteration 695, loss 0.18860395
iteration 696, loss 0.19111483
iteration 697, loss 0.18987908
iteration 698, loss 0.18831108
iteration 699, loss 0.18927256
iteration 700, loss 0.18677227
iteration 701, loss 0.18526503
iteration 702, loss 0.18357929
iteration 703, loss 0.18391576
iteration 704, loss 0.18633275
iteration 705, loss 0.18539999
iteration 706, loss 0.18430610
iteration 707, loss 0.18367996
iteration 708, loss 0.18087908
iteration 709, loss 0.18032816
iteration 710, loss 0.18301687
iteration 711, loss 0.17996684
iteration 712, loss 0.18082826
iteration 713, loss 0.17702840
iteration 714, loss 0.18046357
iteration 715, loss 0.17983378
iteration 716, loss 0.18001262
iteration 717, loss 0.17921209
iteration 718, loss 0.17829883
iteration 719, loss 0.17623983
iteration 720, loss 0.17285823
iteration 721, loss 0.17376587
iteration 722, loss 0.17302148
iteration 723, loss 0.17405675
iteration 724, loss 0.17716883
iteration 725, loss 0.17627227
iteration 726, loss 0.17436869
iteration 727, loss 0.17376013
iteration 728, loss 0.17113276
iteration 729, loss 0.17071766
iteration 730, loss 0.16978569
iteration 731, loss 0.16941874
iteration 732, loss 0.16928813
iteration 733, loss 0.16970740
iteration 734, loss 0.16789192
iteration 735, loss 0.16911042
iteration 736, loss 0.16997415
iteration 737, loss 0.16982871
iteration 738, loss 0.16619987
iteration 739, loss 0.16592510
iteration 740, loss 0.16776568
iteration 741, loss 0.16769285
iteration 742, loss 0.16475926
iteration 743, loss 0.16562423
iteration 744, loss 0.16703349
iteration 745, loss 0.16618051
iteration 746, loss 0.16545869
iteration 747, loss 0.16486166
iteration 748, loss 0.16419298
iteration 749, loss 0.16098085
iteration 750, loss 0.16351745
iteration 751, loss 0.16293838
iteration 752, loss 0.16172656
iteration 753, loss 0.15839735
iteration 754, loss 0.16218631
iteration 755, loss 0.16118491
iteration 756, loss 0.16083656
iteration 757, loss 0.15939022
iteration 758, loss 0.15899665
iteration 759, loss 0.15842263
iteration 760, loss 0.15640124
iteration 761, loss 0.15839801
iteration 762, loss 0.15618316
iteration 763, loss 0.15729147
iteration 764, loss 0.15640070
iteration 765, loss 0.15610411
iteration 766, loss 0.15587649
iteration 767, loss 0.15355079
iteration 768, loss 0.15184964
iteration 769, loss 0.15461568
iteration 770, loss 0.15338150
iteration 771, loss 0.15517951
iteration 772, loss 0.15306310
iteration 773, loss 0.15291314
iteration 774, loss 0.15168636
iteration 775, loss 0.15141434
iteration 776, loss 0.15336774
iteration 777, loss 0.15257127
iteration 778, loss 0.15150519
iteration 779, loss 0.15112977
iteration 780, loss 0.15051362
iteration 781, loss 0.14842555
iteration 782, loss 0.14785600
iteration 783, loss 0.14802095
iteration 784, loss 0.14788302
