#params: learningRate 1.000, momentum 0.900, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 5.36159579
iteration 1, loss 5.69148392
iteration 2, loss 3.83670218
iteration 3, loss 3.37460513
iteration 4, loss 3.00572004
iteration 5, loss 3.10286953
iteration 6, loss 3.04687713
iteration 7, loss 3.63378827
iteration 8, loss 3.43503566
iteration 9, loss 3.09231756
iteration 10, loss 3.02548336
iteration 11, loss 3.23128020
iteration 12, loss 3.46406612
iteration 13, loss 4.00385072
iteration 14, loss 4.12349211
iteration 15, loss 3.00204460
iteration 16, loss 3.34727316
iteration 17, loss 3.58483079
iteration 18, loss 3.89291842
iteration 19, loss 3.15790981
iteration 20, loss 3.00516219
iteration 21, loss 2.86545984
iteration 22, loss 3.13302206
iteration 23, loss 3.24837697
iteration 24, loss 3.53055733
iteration 25, loss 3.14732398
iteration 26, loss 2.96653401
iteration 27, loss 3.35228424
iteration 28, loss 2.95655770
iteration 29, loss 3.35172782
iteration 30, loss 3.21838882
iteration 31, loss 3.26498532
iteration 32, loss 3.47156948
iteration 33, loss 3.46692927
iteration 34, loss 3.55148982
iteration 35, loss 3.16423372
iteration 36, loss 2.60483482
iteration 37, loss 2.82481139
iteration 38, loss 2.34506101
iteration 39, loss 2.92549849
iteration 40, loss 2.73355117
iteration 41, loss 2.26435753
iteration 42, loss 2.63171739
iteration 43, loss 2.44229742
iteration 44, loss 2.42725280
iteration 45, loss 2.50620938
iteration 46, loss 2.38198049
iteration 47, loss 2.50593713
iteration 48, loss 2.68725420
iteration 49, loss 2.69011236
iteration 50, loss 2.51583091
iteration 51, loss 2.94309247
iteration 52, loss 2.78586216
iteration 53, loss 2.77962293
iteration 54, loss 3.29301430
iteration 55, loss 3.07020046
iteration 56, loss 2.30690413
iteration 57, loss 3.06306758
iteration 58, loss 2.74942295
iteration 59, loss 2.40928854
iteration 60, loss 2.51073246
iteration 61, loss 2.54947971
iteration 62, loss 2.69897778
iteration 63, loss 3.06474663
iteration 64, loss 2.63861079
iteration 65, loss 3.08045485
iteration 66, loss 2.52988109
iteration 67, loss 2.73921157
iteration 68, loss 2.72949553
iteration 69, loss 2.75332447
iteration 70, loss 3.35877733
iteration 71, loss 2.73801021
iteration 72, loss 2.81178819
iteration 73, loss 3.42888836
iteration 74, loss 3.27896809
iteration 75, loss 2.64963577
iteration 76, loss 2.85257089
iteration 77, loss 3.10169640
iteration 78, loss 2.44618254
iteration 79, loss 2.77711608
iteration 80, loss 2.60509275
iteration 81, loss 2.31318485
iteration 82, loss 2.68948483
iteration 83, loss 2.49837844
iteration 84, loss 2.68501889
iteration 85, loss 2.62472235
iteration 86, loss 2.71338451
iteration 87, loss 3.08387516
iteration 88, loss 2.90934591
iteration 89, loss 2.55437659
iteration 90, loss 3.24289994
iteration 91, loss 2.47959586
iteration 92, loss 2.47816097
iteration 93, loss 2.79181282
iteration 94, loss 2.41695248
iteration 95, loss 2.42102629
iteration 96, loss 2.59852940
iteration 97, loss 2.55022882
iteration 98, loss 2.71761926
iteration 99, loss 2.39368388
iteration 100, loss 2.53498299
iteration 101, loss 2.47118193
iteration 102, loss 2.72488008
iteration 103, loss 2.47105058
iteration 104, loss 2.66762897
iteration 105, loss 3.59089010
iteration 106, loss 2.39878049
iteration 107, loss 2.68308570
iteration 108, loss 3.25024708
iteration 109, loss 3.20937530
iteration 110, loss 2.84093607
iteration 111, loss 2.36506393
iteration 112, loss 2.91522564
iteration 113, loss 3.23625270
iteration 114, loss 2.80575975
iteration 115, loss 2.94557391
iteration 116, loss 2.57645557
iteration 117, loss 2.80600164
iteration 118, loss 2.76735184
iteration 119, loss 2.41057129
iteration 120, loss 2.71252550
iteration 121, loss 2.69139509
iteration 122, loss 2.59545194
iteration 123, loss 2.86237756
iteration 124, loss 2.99194336
iteration 125, loss 2.20894397
iteration 126, loss 2.88491886
iteration 127, loss 2.82941761
iteration 128, loss 2.67552816
iteration 129, loss 2.57131784
iteration 130, loss 2.67385285
iteration 131, loss 2.57639293
iteration 132, loss 2.64242749
iteration 133, loss 2.50458237
iteration 134, loss 2.61960147
iteration 135, loss 2.67547433
iteration 136, loss 2.77672745
iteration 137, loss 3.13153894
iteration 138, loss 2.19900205
iteration 139, loss 2.58101095
iteration 140, loss 2.52688048
iteration 141, loss 2.60956785
iteration 142, loss 3.30267223
iteration 143, loss 2.40815516
iteration 144, loss 2.94804990
iteration 145, loss 2.56493801
iteration 146, loss 2.53390763
iteration 147, loss 2.97657899
iteration 148, loss 2.74613131
iteration 149, loss 2.87437980
iteration 150, loss 3.37351845
iteration 151, loss 3.50337292
iteration 152, loss 2.82727557
iteration 153, loss 2.52709176
iteration 154, loss 3.11767308
iteration 155, loss 2.39346712
iteration 156, loss 2.69093777
iteration 157, loss 2.83450080
iteration 158, loss 2.80566113
iteration 159, loss 2.84328527
iteration 160, loss 2.65136148
iteration 161, loss 2.50735652
iteration 162, loss 2.46806884
iteration 163, loss 3.19995464
iteration 164, loss 3.01909180
iteration 165, loss 2.95941096
iteration 166, loss 2.77575817
iteration 167, loss 3.22601560
iteration 168, loss 3.09977629
iteration 169, loss 3.16582732
iteration 170, loss 3.33091957
iteration 171, loss 2.18752487
iteration 172, loss 2.64439364
iteration 173, loss 2.26884551
iteration 174, loss 2.34347210
iteration 175, loss 1.98008491
iteration 176, loss 2.46822617
iteration 177, loss 2.87886373
iteration 178, loss 3.52939294
iteration 179, loss 2.34371312
iteration 180, loss 2.62071239
iteration 181, loss 3.32419991
iteration 182, loss 2.60884734
iteration 183, loss 2.07194478
iteration 184, loss 2.66948968
iteration 185, loss 2.95304812
iteration 186, loss 1.86018870
iteration 187, loss 2.00440185
iteration 188, loss 2.31386866
iteration 189, loss 2.47453107
iteration 190, loss 1.92182957
iteration 191, loss 1.80075709
iteration 192, loss 2.42952668
iteration 193, loss 2.39402927
iteration 194, loss 2.07480757
iteration 195, loss 1.83659389
iteration 196, loss 2.29043529
iteration 197, loss 2.28588977
iteration 198, loss 2.41179734
iteration 199, loss 1.95604531
iteration 200, loss 2.44562566
iteration 201, loss 1.92108096
iteration 202, loss 1.84886079
iteration 203, loss 1.99421050
iteration 204, loss 2.08536572
iteration 205, loss 2.29106113
iteration 206, loss 1.84246869
iteration 207, loss 1.96749007
iteration 208, loss 2.18658609
iteration 209, loss 2.13196739
iteration 210, loss 2.65953790
iteration 211, loss 2.78219702
iteration 212, loss 2.08324573
iteration 213, loss 2.42578995
iteration 214, loss 2.64828958
iteration 215, loss 2.64106286
iteration 216, loss 2.08917092
iteration 217, loss 2.58797857
iteration 218, loss 1.93496799
iteration 219, loss 1.70509445
iteration 220, loss 2.23103836
iteration 221, loss 1.93739393
iteration 222, loss 3.24081235
iteration 223, loss 3.02842929
iteration 224, loss 1.90462165
iteration 225, loss 2.51132410
iteration 226, loss 2.21667360
iteration 227, loss 1.87350277
iteration 228, loss 2.39193815
iteration 229, loss 2.23409872
iteration 230, loss 2.47675230
iteration 231, loss 2.85872600
iteration 232, loss 3.26839883
iteration 233, loss 4.05468021
iteration 234, loss 3.28690700
iteration 235, loss 2.28082020
iteration 236, loss 3.80693605
iteration 237, loss 3.46634998
iteration 238, loss 2.75624514
iteration 239, loss 2.25051634
iteration 240, loss 2.04052781
iteration 241, loss 2.08354710
iteration 242, loss 2.07135738
iteration 243, loss 2.07119674
iteration 244, loss 2.35749181
iteration 245, loss 2.10285781
iteration 246, loss 2.11601148
iteration 247, loss 2.07776965
iteration 248, loss 2.36217045
iteration 249, loss 2.18943034
iteration 250, loss 1.97766590
iteration 251, loss 1.91267414
iteration 252, loss 1.88733191
iteration 253, loss 1.92851707
iteration 254, loss 1.84223992
iteration 255, loss 2.19388699
iteration 256, loss 2.25269312
iteration 257, loss 1.66778201
iteration 258, loss 2.14363263
iteration 259, loss 2.49775283
iteration 260, loss 1.67045594
iteration 261, loss 2.03739479
iteration 262, loss 1.84523193
iteration 263, loss 2.03196384
iteration 264, loss 2.28599530
iteration 265, loss 2.07248720
iteration 266, loss 1.94530532
iteration 267, loss 2.58675387
iteration 268, loss 2.55142035
iteration 269, loss 1.96839907
iteration 270, loss 2.11480783
iteration 271, loss 2.73110829
iteration 272, loss 1.99476824
iteration 273, loss 1.99347505
iteration 274, loss 2.20624845
iteration 275, loss 1.92651708
iteration 276, loss 2.03475971
iteration 277, loss 2.23621507
iteration 278, loss 2.25706766
iteration 279, loss 2.43400536
iteration 280, loss 2.07784862
iteration 281, loss 3.45773200
iteration 282, loss 2.34791468
iteration 283, loss 2.24619029
iteration 284, loss 2.75951070
iteration 285, loss 2.20308998
iteration 286, loss 2.20722327
iteration 287, loss 2.54953601
iteration 288, loss 1.79398734
iteration 289, loss 1.84642566
iteration 290, loss 2.59060501
iteration 291, loss 2.47365241
iteration 292, loss 2.43263448
iteration 293, loss 1.97015872
