#params: learningRate 0.050, momentum 0.000, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.76099118
iteration 1, loss 0.89023048
iteration 2, loss 1.01082863
iteration 3, loss 1.12362844
iteration 4, loss 1.22676254
iteration 5, loss 1.32081708
iteration 6, loss 1.40611591
iteration 7, loss 1.48389250
iteration 8, loss 1.55323343
iteration 9, loss 1.61540602
iteration 10, loss 1.67060232
iteration 11, loss 1.72041899
iteration 12, loss 1.76483620
iteration 13, loss 1.80417738
iteration 14, loss 1.83905702
iteration 15, loss 1.87050052
iteration 16, loss 1.89851499
iteration 17, loss 1.92277224
iteration 18, loss 1.94512029
iteration 19, loss 1.96496037
iteration 20, loss 1.98247579
iteration 21, loss 1.99776335
iteration 22, loss 2.01203471
iteration 23, loss 2.02397088
iteration 24, loss 2.03466666
iteration 25, loss 2.04447993
iteration 26, loss 2.05324926
iteration 27, loss 2.06053449
iteration 28, loss 2.06758060
iteration 29, loss 2.07387471
iteration 30, loss 2.07938501
iteration 31, loss 2.08454286
iteration 32, loss 2.08874809
iteration 33, loss 2.09255149
iteration 34, loss 2.09569982
iteration 35, loss 2.09885855
iteration 36, loss 2.10168755
iteration 37, loss 2.10408727
iteration 38, loss 2.10622587
iteration 39, loss 2.10808542
iteration 40, loss 2.10979161
iteration 41, loss 2.11099475
iteration 42, loss 2.11225964
iteration 43, loss 2.11330449
iteration 44, loss 2.11424105
iteration 45, loss 2.11524939
iteration 46, loss 2.11639724
iteration 47, loss 2.11695416
iteration 48, loss 2.11759668
iteration 49, loss 2.11796743
iteration 50, loss 2.11859055
iteration 51, loss 2.11915502
iteration 52, loss 2.11964793
iteration 53, loss 2.11988102
iteration 54, loss 2.12029328
iteration 55, loss 2.12043281
iteration 56, loss 2.12072640
iteration 57, loss 2.12039577
iteration 58, loss 2.12044616
iteration 59, loss 2.12099677
iteration 60, loss 2.12093700
iteration 61, loss 2.12083310
iteration 62, loss 2.12132233
iteration 63, loss 2.12129794
iteration 64, loss 2.12101813
iteration 65, loss 2.12120561
iteration 66, loss 2.12128233
iteration 67, loss 2.12111880
iteration 68, loss 2.12120510
iteration 69, loss 2.12106751
iteration 70, loss 2.12081258
iteration 71, loss 2.12072092
iteration 72, loss 2.12063456
iteration 73, loss 2.12051358
iteration 74, loss 2.12061322
iteration 75, loss 2.12050644
iteration 76, loss 2.12040723
iteration 77, loss 2.12028424
iteration 78, loss 2.12035598
iteration 79, loss 2.12017392
iteration 80, loss 2.12005105
iteration 81, loss 2.11981991
iteration 82, loss 2.11992183
iteration 83, loss 2.11953306
iteration 84, loss 2.11949683
iteration 85, loss 2.11950115
iteration 86, loss 2.11916616
iteration 87, loss 2.11927687
iteration 88, loss 2.11916062
iteration 89, loss 2.11872855
iteration 90, loss 2.11868097
iteration 91, loss 2.11868176
iteration 92, loss 2.11829046
iteration 93, loss 2.11813412
iteration 94, loss 2.11807036
iteration 95, loss 2.11786261
iteration 96, loss 2.11764989
iteration 97, loss 2.11750755
iteration 98, loss 2.11698391
iteration 99, loss 2.11672517
iteration 100, loss 2.11642586
iteration 101, loss 2.11649479
iteration 102, loss 2.11604992
iteration 103, loss 2.11581163
iteration 104, loss 2.11601657
iteration 105, loss 2.11558484
iteration 106, loss 2.11536988
iteration 107, loss 2.11500112
iteration 108, loss 2.11431932
iteration 109, loss 2.11417198
iteration 110, loss 2.11400648
iteration 111, loss 2.11398086
iteration 112, loss 2.11380805
iteration 113, loss 2.11351003
iteration 114, loss 2.11311248
iteration 115, loss 2.11276024
iteration 116, loss 2.11255396
iteration 117, loss 2.11231308
iteration 118, loss 2.11181062
iteration 119, loss 2.11129535
iteration 120, loss 2.11111831
iteration 121, loss 2.11087562
iteration 122, loss 2.11009642
iteration 123, loss 2.11003409
iteration 124, loss 2.10976450
iteration 125, loss 2.10942180
iteration 126, loss 2.10863280
iteration 127, loss 2.10832567
iteration 128, loss 2.10790260
iteration 129, loss 2.10757123
iteration 130, loss 2.10716506
iteration 131, loss 2.10687289
iteration 132, loss 2.10629454
iteration 133, loss 2.10583526
iteration 134, loss 2.10543683
iteration 135, loss 2.10510305
iteration 136, loss 2.10447792
iteration 137, loss 2.10392060
iteration 138, loss 2.10355239
iteration 139, loss 2.10324612
