#params: learningRate 0.010, momentum 0.100, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.70059096
iteration 1, loss 0.72959752
iteration 2, loss 0.75834204
iteration 3, loss 0.78682880
iteration 4, loss 0.81493736
iteration 5, loss 0.84267839
iteration 6, loss 0.87003709
iteration 7, loss 0.89719722
iteration 8, loss 0.92383570
iteration 9, loss 0.95009110
iteration 10, loss 0.97582306
iteration 11, loss 1.00125444
iteration 12, loss 1.02651808
iteration 13, loss 1.05090136
iteration 14, loss 1.07500172
iteration 15, loss 1.09875474
iteration 16, loss 1.12202185
iteration 17, loss 1.14468734
iteration 18, loss 1.16737213
iteration 19, loss 1.18918388
iteration 20, loss 1.21072931
iteration 21, loss 1.23179698
iteration 22, loss 1.25259768
iteration 23, loss 1.27283044
iteration 24, loss 1.29250829
iteration 25, loss 1.31188442
iteration 26, loss 1.33092244
iteration 27, loss 1.34933439
iteration 28, loss 1.36745926
iteration 29, loss 1.38524658
iteration 30, loss 1.40259960
iteration 31, loss 1.41965086
iteration 32, loss 1.43624917
iteration 33, loss 1.45237198
iteration 34, loss 1.46811703
iteration 35, loss 1.48351146
iteration 36, loss 1.49860819
iteration 37, loss 1.51329377
iteration 38, loss 1.52762305
iteration 39, loss 1.54164309
iteration 40, loss 1.55537312
iteration 41, loss 1.56866777
iteration 42, loss 1.58166573
iteration 43, loss 1.59435482
iteration 44, loss 1.60671478
iteration 45, loss 1.61880156
iteration 46, loss 1.63064562
iteration 47, loss 1.64216086
iteration 48, loss 1.65333001
iteration 49, loss 1.66430930
iteration 50, loss 1.67501440
iteration 51, loss 1.68554319
iteration 52, loss 1.69565551
iteration 53, loss 1.70546725
iteration 54, loss 1.71518554
iteration 55, loss 1.72453088
iteration 56, loss 1.73376862
iteration 57, loss 1.74287377
iteration 58, loss 1.75131965
iteration 59, loss 1.75993064
iteration 60, loss 1.76813392
iteration 61, loss 1.77623998
iteration 62, loss 1.78417372
iteration 63, loss 1.79182422
iteration 64, loss 1.79920775
iteration 65, loss 1.80654944
iteration 66, loss 1.81365146
iteration 67, loss 1.82059031
iteration 68, loss 1.82733117
iteration 69, loss 1.83387476
iteration 70, loss 1.84055920
iteration 71, loss 1.84656523
iteration 72, loss 1.85262783
iteration 73, loss 1.85853322
iteration 74, loss 1.86436455
iteration 75, loss 1.86998489
iteration 76, loss 1.87546908
iteration 77, loss 1.88081777
iteration 78, loss 1.88611318
iteration 79, loss 1.89116322
iteration 80, loss 1.89613047
iteration 81, loss 1.90091192
iteration 82, loss 1.90566365
iteration 83, loss 1.91018223
iteration 84, loss 1.91467975
iteration 85, loss 1.91905668
iteration 86, loss 1.92331195
iteration 87, loss 1.92751093
iteration 88, loss 1.93153058
iteration 89, loss 1.93541292
iteration 90, loss 1.93925501
iteration 91, loss 1.94302846
iteration 92, loss 1.94661611
iteration 93, loss 1.95018232
iteration 94, loss 1.95364401
iteration 95, loss 1.95700169
iteration 96, loss 1.96031812
iteration 97, loss 1.96355703
iteration 98, loss 1.96663513
iteration 99, loss 1.96964141
iteration 100, loss 1.97256603
iteration 101, loss 1.97549216
iteration 102, loss 1.97823927
iteration 103, loss 1.98097660
iteration 104, loss 1.98378573
iteration 105, loss 1.98638231
iteration 106, loss 1.98893323
iteration 107, loss 1.99139609
iteration 108, loss 1.99366372
iteration 109, loss 1.99603388
iteration 110, loss 1.99832539
iteration 111, loss 2.00060139
iteration 112, loss 2.00286427
iteration 113, loss 2.00495287
iteration 114, loss 2.00700029
iteration 115, loss 2.00905561
iteration 116, loss 2.01098419
iteration 117, loss 2.01290075
iteration 118, loss 2.01472686
iteration 119, loss 2.01652490
