#params: learningRate 0.050, momentum 0.300, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.78385011
iteration 1, loss 0.96614670
iteration 2, loss 1.13158357
iteration 3, loss 1.27967398
iteration 4, loss 1.40725026
iteration 5, loss 1.51735896
iteration 6, loss 1.61193655
iteration 7, loss 1.69331054
iteration 8, loss 1.76063957
iteration 9, loss 1.81833925
iteration 10, loss 1.86702260
iteration 11, loss 1.90856530
iteration 12, loss 1.94817490
iteration 13, loss 1.97379278
iteration 14, loss 1.99681846
iteration 15, loss 2.01801115
iteration 16, loss 2.03617453
iteration 17, loss 2.05037954
iteration 18, loss 2.06872299
iteration 19, loss 2.07444854
iteration 20, loss 2.08345312
iteration 21, loss 2.09085316
iteration 22, loss 2.09786400
iteration 23, loss 2.10269374
iteration 24, loss 2.10691450
iteration 25, loss 2.11086974
iteration 26, loss 2.11431013
iteration 27, loss 2.11808772
iteration 28, loss 2.11905418
iteration 29, loss 2.12130660
iteration 30, loss 2.12305939
iteration 31, loss 2.12519023
iteration 32, loss 2.12585840
iteration 33, loss 2.12706793
iteration 34, loss 2.12716314
iteration 35, loss 2.12796382
iteration 36, loss 2.12871119
iteration 37, loss 2.12922305
iteration 38, loss 2.12949993
iteration 39, loss 2.12971693
iteration 40, loss 2.12996285
iteration 41, loss 2.12972441
iteration 42, loss 2.13138084
iteration 43, loss 2.12965455
iteration 44, loss 2.12946612
iteration 45, loss 2.12971563
iteration 46, loss 2.13029506
iteration 47, loss 2.12999521
iteration 48, loss 2.13006520
iteration 49, loss 2.12967570
iteration 50, loss 2.12971201
iteration 51, loss 2.13000163
iteration 52, loss 2.12974771
iteration 53, loss 2.12989276
iteration 54, loss 2.12997678
iteration 55, loss 2.12920248
iteration 56, loss 2.12922354
iteration 57, loss 2.13360889
iteration 58, loss 2.12835140
iteration 59, loss 2.12989132
iteration 60, loss 2.12791251
iteration 61, loss 2.12758461
iteration 62, loss 2.12828548
iteration 63, loss 2.12737129
iteration 64, loss 2.12724066
iteration 65, loss 2.12728262
iteration 66, loss 2.12668280
iteration 67, loss 2.12658647
iteration 68, loss 2.12607071
iteration 69, loss 2.12569857
iteration 70, loss 2.13038032
iteration 71, loss 2.12460022
iteration 72, loss 2.12584662
iteration 73, loss 2.12427292
iteration 74, loss 2.12370787
iteration 75, loss 2.12329056
iteration 76, loss 2.12288753
iteration 77, loss 2.12273905
iteration 78, loss 2.12230979
iteration 79, loss 2.12178167
iteration 80, loss 2.12123509
iteration 81, loss 2.12059894
iteration 82, loss 2.12046597
iteration 83, loss 2.11974596
iteration 84, loss 2.11972511
iteration 85, loss 2.11894692
iteration 86, loss 2.11973066
iteration 87, loss 2.11822057
iteration 88, loss 2.11742321
iteration 89, loss 2.11658029
iteration 90, loss 2.11593645
iteration 91, loss 2.11568792
iteration 92, loss 2.11460906
iteration 93, loss 2.11383209
iteration 94, loss 2.11355503
iteration 95, loss 2.11266777
iteration 96, loss 2.11199367
iteration 97, loss 2.11099175
iteration 98, loss 2.10969581
iteration 99, loss 2.10887212
iteration 100, loss 2.10782507
iteration 101, loss 2.10792347
iteration 102, loss 2.10618601
iteration 103, loss 2.10531097
iteration 104, loss 2.10528583
iteration 105, loss 2.10396865
iteration 106, loss 2.10248914
iteration 107, loss 2.10330493
iteration 108, loss 2.09978654
iteration 109, loss 2.09850551
iteration 110, loss 2.09752585
iteration 111, loss 2.09684027
iteration 112, loss 2.09602603
iteration 113, loss 2.09423772
iteration 114, loss 2.09288078
iteration 115, loss 2.09288847
iteration 116, loss 2.09025737
iteration 117, loss 2.08903892
iteration 118, loss 2.08711313
iteration 119, loss 2.08521842
iteration 120, loss 2.08400014
iteration 121, loss 2.08240667
iteration 122, loss 2.08029669
iteration 123, loss 2.07923408
iteration 124, loss 2.07716785
iteration 125, loss 2.07567497
iteration 126, loss 2.07816435
iteration 127, loss 2.07072585
iteration 128, loss 2.06875050
iteration 129, loss 2.06683283
iteration 130, loss 2.06475039
iteration 131, loss 2.06287341
iteration 132, loss 2.06052890
iteration 133, loss 2.05818170
iteration 134, loss 2.05584734
iteration 135, loss 2.05374440
iteration 136, loss 2.05134785
iteration 137, loss 2.05365593
iteration 138, loss 2.04587143
iteration 139, loss 2.04364358
iteration 140, loss 2.04075965
iteration 141, loss 2.03820459
iteration 142, loss 2.03949335
