#params: learningRate 0.010, momentum 0.500, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.70818966
iteration 1, loss 0.75883295
iteration 2, loss 0.81027234
iteration 3, loss 0.86097807
iteration 4, loss 0.90991243
iteration 5, loss 0.95769417
iteration 6, loss 1.00426492
iteration 7, loss 1.05004260
iteration 8, loss 1.09298382
iteration 9, loss 1.13523655
iteration 10, loss 1.17617950
iteration 11, loss 1.21551555
iteration 12, loss 1.25489882
iteration 13, loss 1.29044716
iteration 14, loss 1.32473821
iteration 15, loss 1.35838340
iteration 16, loss 1.39098993
iteration 17, loss 1.42177925
iteration 18, loss 1.45320986
iteration 19, loss 1.48017926
iteration 20, loss 1.50732050
iteration 21, loss 1.53364510
iteration 22, loss 1.55895277
iteration 23, loss 1.58279461
iteration 24, loss 1.60556260
iteration 25, loss 1.62714305
iteration 26, loss 1.64819969
iteration 27, loss 1.66898646
iteration 28, loss 1.68704135
iteration 29, loss 1.70565093
iteration 30, loss 1.72309744
iteration 31, loss 1.74015908
iteration 32, loss 1.75578596
iteration 33, loss 1.77122500
iteration 34, loss 1.78526240
iteration 35, loss 1.79892652
iteration 36, loss 1.81216024
iteration 37, loss 1.82480637
iteration 38, loss 1.83682218
iteration 39, loss 1.84847060
iteration 40, loss 1.85935552
iteration 41, loss 1.86979666
iteration 42, loss 1.88063665
iteration 43, loss 1.88931100
iteration 44, loss 1.89815382
iteration 45, loss 1.90681191
iteration 46, loss 1.91531160
iteration 47, loss 1.92319068
iteration 48, loss 1.93084823
iteration 49, loss 1.93816065
iteration 50, loss 1.94477928
iteration 51, loss 1.95195981
iteration 52, loss 1.95798346
iteration 53, loss 1.96424360
iteration 54, loss 1.96987334
iteration 55, loss 1.97483015
iteration 56, loss 1.98039422
iteration 57, loss 1.98714841
iteration 58, loss 1.99007687
iteration 59, loss 1.99527209
iteration 60, loss 1.99844497
iteration 61, loss 2.00315909
iteration 62, loss 2.00739863
iteration 63, loss 2.01038676
iteration 64, loss 2.01433310
iteration 65, loss 2.01782937
iteration 66, loss 2.02052495
iteration 67, loss 2.02429436
iteration 68, loss 2.02671105
iteration 69, loss 2.02990542
iteration 70, loss 2.03449159
iteration 71, loss 2.03518638
iteration 72, loss 2.03840678
iteration 73, loss 2.04006320
iteration 74, loss 2.04194008
iteration 75, loss 2.04417662
iteration 76, loss 2.04620895
iteration 77, loss 2.04842049
iteration 78, loss 2.05018102
iteration 79, loss 2.05184607
iteration 80, loss 2.05348437
iteration 81, loss 2.05490708
iteration 82, loss 2.05650992
iteration 83, loss 2.05807553
iteration 84, loss 2.05979515
