#params: learningRate 0.100, momentum 0.900, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 1.13975567
iteration 1, loss 2.52082262
iteration 2, loss 3.06551483
iteration 3, loss 2.50849461
iteration 4, loss 2.05438449
iteration 5, loss 1.97653070
iteration 6, loss 2.10907167
iteration 7, loss 2.24270044
iteration 8, loss 2.20983579
iteration 9, loss 2.14860605
iteration 10, loss 2.17143858
iteration 11, loss 2.15554428
iteration 12, loss 2.18793643
iteration 13, loss 2.14566715
iteration 14, loss 2.08075817
iteration 15, loss 2.04033780
iteration 16, loss 2.02150549
iteration 17, loss 1.99130615
iteration 18, loss 1.89739884
iteration 19, loss 1.79280313
iteration 20, loss 1.65771646
iteration 21, loss 1.60238610
iteration 22, loss 1.51219212
iteration 23, loss 1.40377268
iteration 24, loss 1.30863715
iteration 25, loss 1.20230156
iteration 26, loss 1.15898243
iteration 27, loss 1.12210916
iteration 28, loss 1.00768246
iteration 29, loss 0.97489408
iteration 30, loss 0.97297833
iteration 31, loss 0.91509887
iteration 32, loss 0.85219324
iteration 33, loss 0.81291366
iteration 34, loss 0.77883470
iteration 35, loss 0.72202534
iteration 36, loss 0.69058163
iteration 37, loss 0.67083636
iteration 38, loss 0.66079271
iteration 39, loss 0.62696430
iteration 40, loss 0.59206747
iteration 41, loss 0.56827121
iteration 42, loss 0.56520311
iteration 43, loss 0.52529537
iteration 44, loss 0.48942970
iteration 45, loss 0.47992882
iteration 46, loss 0.49042049
iteration 47, loss 0.47177419
iteration 48, loss 0.43396527
iteration 49, loss 0.43569164
iteration 50, loss 0.42157260
iteration 51, loss 0.41329132
iteration 52, loss 0.39848210
iteration 53, loss 0.38506503
iteration 54, loss 0.37816843
iteration 55, loss 0.36803738
iteration 56, loss 0.36195893
iteration 57, loss 0.34880340
iteration 58, loss 0.33546571
iteration 59, loss 0.33896425
iteration 60, loss 0.32993745
iteration 61, loss 0.32700900
iteration 62, loss 0.32135843
iteration 63, loss 0.31124290
iteration 64, loss 0.30082796
iteration 65, loss 0.28658036
iteration 66, loss 0.28707217
iteration 67, loss 0.29059191
iteration 68, loss 0.28545440
iteration 69, loss 0.27888629
iteration 70, loss 0.27724198
iteration 71, loss 0.25649097
iteration 72, loss 0.25926816
iteration 73, loss 0.25229886
iteration 74, loss 0.25385665
iteration 75, loss 0.26133847
iteration 76, loss 0.24942534
iteration 77, loss 0.23849057
iteration 78, loss 0.23502351
iteration 79, loss 0.24082587
iteration 80, loss 0.23587405
iteration 81, loss 0.22748704
iteration 82, loss 0.22577756
iteration 83, loss 0.21763974
iteration 84, loss 0.21588963
iteration 85, loss 0.21816060
iteration 86, loss 0.21673003
iteration 87, loss 0.20634582
iteration 88, loss 0.20779430
iteration 89, loss 0.20409546
iteration 90, loss 0.19921032
iteration 91, loss 0.20318273
iteration 92, loss 0.19808123
iteration 93, loss 0.19381176
iteration 94, loss 0.19254659
iteration 95, loss 0.19078224
iteration 96, loss 0.18566506
iteration 97, loss 0.18122363
iteration 98, loss 0.17938707
iteration 99, loss 0.17842805
iteration 100, loss 0.17509636
iteration 101, loss 0.17643760
iteration 102, loss 0.17224601
iteration 103, loss 0.17057729
iteration 104, loss 0.17015238
iteration 105, loss 0.16815845
iteration 106, loss 0.16481032
iteration 107, loss 0.16406346
iteration 108, loss 0.15952156
iteration 109, loss 0.15796254
iteration 110, loss 0.15508619
iteration 111, loss 0.15867143
iteration 112, loss 0.15696598
iteration 113, loss 0.15028586
iteration 114, loss 0.14898285
iteration 115, loss 0.15020350
iteration 116, loss 0.14987870
iteration 117, loss 0.14918675
iteration 118, loss 0.14547016
iteration 119, loss 0.14126617
iteration 120, loss 0.14331080
iteration 121, loss 0.13935574
iteration 122, loss 0.13661286
iteration 123, loss 0.13643721
iteration 124, loss 0.13796662
iteration 125, loss 0.13517198
iteration 126, loss 0.13454705
iteration 127, loss 0.12854085
iteration 128, loss 0.12573887
iteration 129, loss 0.12667658
iteration 130, loss 0.12590123
iteration 131, loss 0.12592634
iteration 132, loss 0.12497162
iteration 133, loss 0.12481810
iteration 134, loss 0.12331845
iteration 135, loss 0.12338880
iteration 136, loss 0.12420825
iteration 137, loss 0.12049090
iteration 138, loss 0.11683887
iteration 139, loss 0.11737516
iteration 140, loss 0.11725321
iteration 141, loss 0.11562941
iteration 142, loss 0.11479499
iteration 143, loss 0.11012532
iteration 144, loss 0.11087196
iteration 145, loss 0.11018510
iteration 146, loss 0.10892600
iteration 147, loss 0.10881214
iteration 148, loss 0.10794750
iteration 149, loss 0.10860065
iteration 150, loss 0.10681123
iteration 151, loss 0.10529983
iteration 152, loss 0.10551069
iteration 153, loss 0.10304711
iteration 154, loss 0.10388201
iteration 155, loss 0.10229017
iteration 156, loss 0.10101109
iteration 157, loss 0.09944765
iteration 158, loss 0.09882896
iteration 159, loss 0.09815132
iteration 160, loss 0.09702898
iteration 161, loss 0.09688617
iteration 162, loss 0.09856911
iteration 163, loss 0.09579150
iteration 164, loss 0.09219739
iteration 165, loss 0.09237186
iteration 166, loss 0.09175484
iteration 167, loss 0.09298374
iteration 168, loss 0.09383884
iteration 169, loss 0.09217711
iteration 170, loss 0.09070567
iteration 171, loss 0.08964076
iteration 172, loss 0.08904655
iteration 173, loss 0.08630059
iteration 174, loss 0.08593465
iteration 175, loss 0.08610788
iteration 176, loss 0.08560989
iteration 177, loss 0.08553209
iteration 178, loss 0.08452012
iteration 179, loss 0.08333932
iteration 180, loss 0.08442342
iteration 181, loss 0.08302092
iteration 182, loss 0.08201514
iteration 183, loss 0.08067249
iteration 184, loss 0.08097058
iteration 185, loss 0.08206932
iteration 186, loss 0.08106817
iteration 187, loss 0.08107013
iteration 188, loss 0.07971981
iteration 189, loss 0.07809057
iteration 190, loss 0.07678687
iteration 191, loss 0.07658990
iteration 192, loss 0.07618111
iteration 193, loss 0.07658758
iteration 194, loss 0.07510825
iteration 195, loss 0.07309688
iteration 196, loss 0.07273549
iteration 197, loss 0.07265952
iteration 198, loss 0.07493759
iteration 199, loss 0.07474674
iteration 200, loss 0.07369547
iteration 201, loss 0.07243997
iteration 202, loss 0.07180223
iteration 203, loss 0.07013863
iteration 204, loss 0.06897012
iteration 205, loss 0.06958258
iteration 206, loss 0.07060306
iteration 207, loss 0.06979792
iteration 208, loss 0.06893381
iteration 209, loss 0.06798370
iteration 210, loss 0.06711146
iteration 211, loss 0.06734031
iteration 212, loss 0.06668380
iteration 213, loss 0.06680936
iteration 214, loss 0.06606881
iteration 215, loss 0.06561728
iteration 216, loss 0.06514271
iteration 217, loss 0.06460292
iteration 218, loss 0.06341697
iteration 219, loss 0.06290731
iteration 220, loss 0.06342921
iteration 221, loss 0.06343616
iteration 222, loss 0.06366470
iteration 223, loss 0.06247673
iteration 224, loss 0.06158878
iteration 225, loss 0.06228713
iteration 226, loss 0.06257587
iteration 227, loss 0.06197147
iteration 228, loss 0.06152649
iteration 229, loss 0.06120257
iteration 230, loss 0.06020175
iteration 231, loss 0.05886481
iteration 232, loss 0.05813260
iteration 233, loss 0.05892473
iteration 234, loss 0.05932183
iteration 235, loss 0.05909282
iteration 236, loss 0.05860400
iteration 237, loss 0.05764106
iteration 238, loss 0.05721499
iteration 239, loss 0.05702713
iteration 240, loss 0.05702390
iteration 241, loss 0.05681767
iteration 242, loss 0.05629178
iteration 243, loss 0.05567304
iteration 244, loss 0.05563962
iteration 245, loss 0.05593351
iteration 246, loss 0.05517050
iteration 247, loss 0.05452445
iteration 248, loss 0.05398895
iteration 249, loss 0.05341496
iteration 250, loss 0.05294271
iteration 251, loss 0.05298489
iteration 252, loss 0.05299992
iteration 253, loss 0.05291237
iteration 254, loss 0.05272523
iteration 255, loss 0.05215561
iteration 256, loss 0.05208291
iteration 257, loss 0.05234711
iteration 258, loss 0.05204110
iteration 259, loss 0.05157828
iteration 260, loss 0.05111745
iteration 261, loss 0.05158115
iteration 262, loss 0.05161151
iteration 263, loss 0.05105478
iteration 264, loss 0.05133543
iteration 265, loss 0.05016239
iteration 266, loss 0.04922451
iteration 267, loss 0.04927328
iteration 268, loss 0.04955833
iteration 269, loss 0.04946029
iteration 270, loss 0.04897875
iteration 271, loss 0.04804732
iteration 272, loss 0.04731525
iteration 273, loss 0.04719560
iteration 274, loss 0.04734300
iteration 275, loss 0.04736434
iteration 276, loss 0.04738394
iteration 277, loss 0.04745266
iteration 278, loss 0.04736779
iteration 279, loss 0.04708857
iteration 280, loss 0.04676468
iteration 281, loss 0.04643792
iteration 282, loss 0.04621947
iteration 283, loss 0.04586587
iteration 284, loss 0.04560747
iteration 285, loss 0.04497717
iteration 286, loss 0.04482048
iteration 287, loss 0.04451066
iteration 288, loss 0.04466013
iteration 289, loss 0.04549433
iteration 290, loss 0.04578237
iteration 291, loss 0.04528383
iteration 292, loss 0.04473535
iteration 293, loss 0.04426292
iteration 294, loss 0.04351162
iteration 295, loss 0.04318595
iteration 296, loss 0.04289302
iteration 297, loss 0.04303372
iteration 298, loss 0.04336428
iteration 299, loss 0.04338029
iteration 300, loss 0.04275762
iteration 301, loss 0.04236170
iteration 302, loss 0.04198316
iteration 303, loss 0.04231106
iteration 304, loss 0.04225385
iteration 305, loss 0.04199667
iteration 306, loss 0.04159309
iteration 307, loss 0.04156584
iteration 308, loss 0.04127039
iteration 309, loss 0.04101539
iteration 310, loss 0.04097712
iteration 311, loss 0.04082726
iteration 312, loss 0.04068214
iteration 313, loss 0.04038146
iteration 314, loss 0.04022731
iteration 315, loss 0.03971792
iteration 316, loss 0.03952219
iteration 317, loss 0.03961391
iteration 318, loss 0.03943113
iteration 319, loss 0.03933019
iteration 320, loss 0.03908496
iteration 321, loss 0.03918317
iteration 322, loss 0.03920183
iteration 323, loss 0.03903433
iteration 324, loss 0.03868832
iteration 325, loss 0.03837661
iteration 326, loss 0.03856509
iteration 327, loss 0.03846869
iteration 328, loss 0.03854291
iteration 329, loss 0.03790020
iteration 330, loss 0.03754300
iteration 331, loss 0.03744601
iteration 332, loss 0.03743869
iteration 333, loss 0.03719187
iteration 334, loss 0.03736975
iteration 335, loss 0.03716275
iteration 336, loss 0.03670526
iteration 337, loss 0.03651801
iteration 338, loss 0.03645757
iteration 339, loss 0.03654554
iteration 340, loss 0.03650499
iteration 341, loss 0.03638130
iteration 342, loss 0.03625600
iteration 343, loss 0.03629116
iteration 344, loss 0.03613521
iteration 345, loss 0.03576358
iteration 346, loss 0.03538550
iteration 347, loss 0.03517744
iteration 348, loss 0.03514337
iteration 349, loss 0.03521578
iteration 350, loss 0.03544620
iteration 351, loss 0.03553888
iteration 352, loss 0.03541288
iteration 353, loss 0.03514233
iteration 354, loss 0.03518465
iteration 355, loss 0.03510571
iteration 356, loss 0.03481073
iteration 357, loss 0.03453278
iteration 358, loss 0.03396421
iteration 359, loss 0.03408483
iteration 360, loss 0.03405430
iteration 361, loss 0.03394071
iteration 362, loss 0.03390806
iteration 363, loss 0.03365500
iteration 364, loss 0.03333672
iteration 365, loss 0.03316703
iteration 366, loss 0.03308891
iteration 367, loss 0.03282156
iteration 368, loss 0.03253622
iteration 369, loss 0.03248964
iteration 370, loss 0.03273353
iteration 371, loss 0.03275090
iteration 372, loss 0.03271502
iteration 373, loss 0.03268302
iteration 374, loss 0.03258180
iteration 375, loss 0.03245595
iteration 376, loss 0.03256126
iteration 377, loss 0.03233737
iteration 378, loss 0.03210308
iteration 379, loss 0.03214978
iteration 380, loss 0.03201190
iteration 381, loss 0.03188257
iteration 382, loss 0.03150097
iteration 383, loss 0.03107370
iteration 384, loss 0.03126560
iteration 385, loss 0.03163164
iteration 386, loss 0.03159133
iteration 387, loss 0.03142416
iteration 388, loss 0.03087096
