#params: learningRate 0.010, momentum 0.300, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.70374341
iteration 1, loss 0.74072048
iteration 2, loss 0.77758384
iteration 3, loss 0.81404360
iteration 4, loss 0.84977088
iteration 5, loss 0.88489622
iteration 6, loss 0.91939322
iteration 7, loss 0.95351064
iteration 8, loss 0.98658902
iteration 9, loss 1.01910079
iteration 10, loss 1.05079612
iteration 11, loss 1.08188470
iteration 12, loss 1.11298864
iteration 13, loss 1.14208250
iteration 14, loss 1.17073991
iteration 15, loss 1.19895576
iteration 16, loss 1.22641982
iteration 17, loss 1.25292188
iteration 18, loss 1.27977348
iteration 19, loss 1.30440200
iteration 20, loss 1.32900918
iteration 21, loss 1.35290354
iteration 22, loss 1.37632137
iteration 23, loss 1.39886453
iteration 24, loss 1.42062653
iteration 25, loss 1.44185750
iteration 26, loss 1.46257637
iteration 27, loss 1.48264407
iteration 28, loss 1.50181941
iteration 29, loss 1.52073407
iteration 30, loss 1.53900349
iteration 31, loss 1.55686732
iteration 32, loss 1.57398753
iteration 33, loss 1.59059298
iteration 34, loss 1.60653524
iteration 35, loss 1.62207402
iteration 36, loss 1.63719867
iteration 37, loss 1.65178822
iteration 38, loss 1.66590630
iteration 39, loss 1.67961682
iteration 40, loss 1.69291507
iteration 41, loss 1.70567674
iteration 42, loss 1.71830648
iteration 43, loss 1.73007508
iteration 44, loss 1.74164209
iteration 45, loss 1.75289157
iteration 46, loss 1.76385781
iteration 47, loss 1.77439677
iteration 48, loss 1.78456617
iteration 49, loss 1.79446274
iteration 50, loss 1.80401912
iteration 51, loss 1.81346969
iteration 52, loss 1.82233441
iteration 53, loss 1.83096490
iteration 54, loss 1.83939377
iteration 55, loss 1.84734794
iteration 56, loss 1.85528421
iteration 57, loss 1.86368837
iteration 58, loss 1.87008725
iteration 59, loss 1.87749291
iteration 60, loss 1.88400413
iteration 61, loss 1.89071631
iteration 62, loss 1.89728410
iteration 63, loss 1.90336531
iteration 64, loss 1.90934290
iteration 65, loss 1.91521114
iteration 66, loss 1.92075283
iteration 67, loss 1.92629238
iteration 68, loss 1.93146472
iteration 69, loss 1.93655730
iteration 70, loss 1.94244403
iteration 71, loss 1.94626345
iteration 72, loss 1.95106777
iteration 73, loss 1.95529797
iteration 74, loss 1.95958739
iteration 75, loss 1.96376402
iteration 76, loss 1.96778941
iteration 77, loss 1.97174656
iteration 78, loss 1.97555038
iteration 79, loss 1.97916147
iteration 80, loss 1.98268710
iteration 81, loss 1.98604039
iteration 82, loss 1.98940272
iteration 83, loss 1.99254147
iteration 84, loss 1.99572717
iteration 85, loss 1.99866559
iteration 86, loss 2.00184655
iteration 87, loss 2.00452964
iteration 88, loss 2.00716908
iteration 89, loss 2.00974667
iteration 90, loss 2.01225227
iteration 91, loss 2.01478042
iteration 92, loss 2.01708704
iteration 93, loss 2.01939376
iteration 94, loss 2.02164410
iteration 95, loss 2.02374882
iteration 96, loss 2.02590976
iteration 97, loss 2.02792077
iteration 98, loss 2.02983271
iteration 99, loss 2.03168108
iteration 100, loss 2.03343421
iteration 101, loss 2.03533784
iteration 102, loss 2.03686825
iteration 103, loss 2.03853589
iteration 104, loss 2.04036709
iteration 105, loss 2.04189247
iteration 106, loss 2.04330734
iteration 107, loss 2.04509761
iteration 108, loss 2.04601377
iteration 109, loss 2.04733147
iteration 110, loss 2.04863860
iteration 111, loss 2.04997809
iteration 112, loss 2.05140253
iteration 113, loss 2.05243686
iteration 114, loss 2.05357803
iteration 115, loss 2.05497872
iteration 116, loss 2.05575977
iteration 117, loss 2.05680327
iteration 118, loss 2.05773871
iteration 119, loss 2.05869214
iteration 120, loss 2.05965764
iteration 121, loss 2.06054081
iteration 122, loss 2.06151118
iteration 123, loss 2.06234910
iteration 124, loss 2.06309313
iteration 125, loss 2.06401386
iteration 126, loss 2.06566659
iteration 127, loss 2.06535582
iteration 128, loss 2.06604503
iteration 129, loss 2.06677843
iteration 130, loss 2.06742728
iteration 131, loss 2.06811081
iteration 132, loss 2.06873098
iteration 133, loss 2.06929927
iteration 134, loss 2.06988984
iteration 135, loss 2.07053625
iteration 136, loss 2.07117362
iteration 137, loss 2.07261011
iteration 138, loss 2.07213463
iteration 139, loss 2.07268192
iteration 140, loss 2.07312404
iteration 141, loss 2.07358268
iteration 142, loss 2.07502913
iteration 143, loss 2.07443092
iteration 144, loss 2.07492989
iteration 145, loss 2.07525105
iteration 146, loss 2.07564957
iteration 147, loss 2.07628464
iteration 148, loss 2.07633121
iteration 149, loss 2.07772852
iteration 150, loss 2.07763380
iteration 151, loss 2.07741402
iteration 152, loss 2.07773934
iteration 153, loss 2.07796209
iteration 154, loss 2.07841000
iteration 155, loss 2.07858948
iteration 156, loss 2.07890858
iteration 157, loss 2.07909688
iteration 158, loss 2.07970872
iteration 159, loss 2.07976346
iteration 160, loss 2.07984536
iteration 161, loss 2.07998304
iteration 162, loss 2.08059203
iteration 163, loss 2.08145794
iteration 164, loss 2.08063196
iteration 165, loss 2.08091136
iteration 166, loss 2.08102259
iteration 167, loss 2.08130546
iteration 168, loss 2.08183712
iteration 169, loss 2.08192634
iteration 170, loss 2.08276817
iteration 171, loss 2.08192859
iteration 172, loss 2.08213010
iteration 173, loss 2.08224388
iteration 174, loss 2.08242529
iteration 175, loss 2.08242704
iteration 176, loss 2.08368351
iteration 177, loss 2.08278840
iteration 178, loss 2.08390760
iteration 179, loss 2.08296620
iteration 180, loss 2.08417947
iteration 181, loss 2.08422923
iteration 182, loss 2.08329791
iteration 183, loss 2.08337539
iteration 184, loss 2.08350708
iteration 185, loss 2.08472108
iteration 186, loss 2.08365101
iteration 187, loss 2.08372953
iteration 188, loss 2.08384077
iteration 189, loss 2.08395267
iteration 190, loss 2.08396745
iteration 191, loss 2.08409070
iteration 192, loss 2.08447135
iteration 193, loss 2.08526253
iteration 194, loss 2.08420068
iteration 195, loss 2.08424831
iteration 196, loss 2.08433739
iteration 197, loss 2.08440672
iteration 198, loss 2.08455905
iteration 199, loss 2.08446800
iteration 200, loss 2.08445123
iteration 201, loss 2.08453431
iteration 202, loss 2.08461451
iteration 203, loss 2.08461234
iteration 204, loss 2.08472593
iteration 205, loss 2.08474124
iteration 206, loss 2.08473494
iteration 207, loss 2.08471341
iteration 208, loss 2.08510187
iteration 209, loss 2.08481978
iteration 210, loss 2.08489851
iteration 211, loss 2.08488821
iteration 212, loss 2.08483473
iteration 213, loss 2.08488828
iteration 214, loss 2.08485972
iteration 215, loss 2.08491037
iteration 216, loss 2.08490653
iteration 217, loss 2.08521436
iteration 218, loss 2.08489098
iteration 219, loss 2.08489607
iteration 220, loss 2.08496904
iteration 221, loss 2.08500049
iteration 222, loss 2.08515501
iteration 223, loss 2.08518964
iteration 224, loss 2.08493610
iteration 225, loss 2.08496482
iteration 226, loss 2.08492241
iteration 227, loss 2.08489933
iteration 228, loss 2.08491692
iteration 229, loss 2.08605959
iteration 230, loss 2.08501108
iteration 231, loss 2.08491855
iteration 232, loss 2.08487639
iteration 233, loss 2.08498134
iteration 234, loss 2.08487688
iteration 235, loss 2.08488400
iteration 236, loss 2.08524290
iteration 237, loss 2.08486916
iteration 238, loss 2.08482760
iteration 239, loss 2.08488364
iteration 240, loss 2.08576642
iteration 241, loss 2.08487430
iteration 242, loss 2.08481587
iteration 243, loss 2.08485750
iteration 244, loss 2.08478908
iteration 245, loss 2.08477498
iteration 246, loss 2.08468370
iteration 247, loss 2.08469647
iteration 248, loss 2.08465643
iteration 249, loss 2.08455798
iteration 250, loss 2.08453933
iteration 251, loss 2.08455768
iteration 252, loss 2.08451565
iteration 253, loss 2.08452103
iteration 254, loss 2.08454082
iteration 255, loss 2.08437477
iteration 256, loss 2.08438463
iteration 257, loss 2.08442203
iteration 258, loss 2.08435308
iteration 259, loss 2.08434497
iteration 260, loss 2.08431306
iteration 261, loss 2.08429363
iteration 262, loss 2.08431754
iteration 263, loss 2.08419410
iteration 264, loss 2.08428079
iteration 265, loss 2.08412336
iteration 266, loss 2.08407023
iteration 267, loss 2.08513795
iteration 268, loss 2.08413339
iteration 269, loss 2.08408767
iteration 270, loss 2.08430310
iteration 271, loss 2.08420126
iteration 272, loss 2.08393084
iteration 273, loss 2.08387860
iteration 274, loss 2.08388228
iteration 275, loss 2.08383323
iteration 276, loss 2.08380780
iteration 277, loss 2.08392130
iteration 278, loss 2.08394432
iteration 279, loss 2.08361506
iteration 280, loss 2.08386054
iteration 281, loss 2.08462619
iteration 282, loss 2.08353004
iteration 283, loss 2.08380653
iteration 284, loss 2.08364906
iteration 285, loss 2.08330156
iteration 286, loss 2.08330507
iteration 287, loss 2.08324641
iteration 288, loss 2.08328075
iteration 289, loss 2.08333716
iteration 290, loss 2.08425178
iteration 291, loss 2.08316331
iteration 292, loss 2.08312595
iteration 293, loss 2.08317355
iteration 294, loss 2.08308159
iteration 295, loss 2.08331076
iteration 296, loss 2.08294992
iteration 297, loss 2.08294740
iteration 298, loss 2.08282933
iteration 299, loss 2.08310633
iteration 300, loss 2.08279912
iteration 301, loss 2.08296464
iteration 302, loss 2.08297879
iteration 303, loss 2.08269957
iteration 304, loss 2.08254278
iteration 305, loss 2.08249180
iteration 306, loss 2.08246032
iteration 307, loss 2.08242688
iteration 308, loss 2.08241244
iteration 309, loss 2.08332138
iteration 310, loss 2.08226632
iteration 311, loss 2.08220215
iteration 312, loss 2.08209469
iteration 313, loss 2.08197958
iteration 314, loss 2.08217960
iteration 315, loss 2.08183529
iteration 316, loss 2.08187845
iteration 317, loss 2.08212506
iteration 318, loss 2.08180167
iteration 319, loss 2.08171160
iteration 320, loss 2.08158615
iteration 321, loss 2.08186434
iteration 322, loss 2.08249958
iteration 323, loss 2.08151040
iteration 324, loss 2.08143787
iteration 325, loss 2.08138348
iteration 326, loss 2.08166961
iteration 327, loss 2.08127571
iteration 328, loss 2.08124422
iteration 329, loss 2.08125556
iteration 330, loss 2.08209830
iteration 331, loss 2.08105468
iteration 332, loss 2.08091315
iteration 333, loss 2.08086216
iteration 334, loss 2.08078928
iteration 335, loss 2.08171864
iteration 336, loss 2.08061108
iteration 337, loss 2.08055216
iteration 338, loss 2.08079147
iteration 339, loss 2.08050213
iteration 340, loss 2.08035148
iteration 341, loss 2.08061189
iteration 342, loss 2.08028783
iteration 343, loss 2.08028411
iteration 344, loss 2.08026898
iteration 345, loss 2.08034116
iteration 346, loss 2.08000028
iteration 347, loss 2.07990056
iteration 348, loss 2.08013899
iteration 349, loss 2.07975590
iteration 350, loss 2.08075589
iteration 351, loss 2.08000598
iteration 352, loss 2.07990154
iteration 353, loss 2.07989946
iteration 354, loss 2.07955372
iteration 355, loss 2.07945578
iteration 356, loss 2.07940090
iteration 357, loss 2.08019351
iteration 358, loss 2.07915061
iteration 359, loss 2.07951843
iteration 360, loss 2.07905254
iteration 361, loss 2.07893103
iteration 362, loss 2.07887670
iteration 363, loss 2.07979287
iteration 364, loss 2.07873104
iteration 365, loss 2.07863709
iteration 366, loss 2.07885666
iteration 367, loss 2.07848459
iteration 368, loss 2.07833700
iteration 369, loss 2.07830618
iteration 370, loss 2.07831069
iteration 371, loss 2.07817132
iteration 372, loss 2.07809043
iteration 373, loss 2.07800781
iteration 374, loss 2.07796943
iteration 375, loss 2.07780834
iteration 376, loss 2.07804361
iteration 377, loss 2.07770140
iteration 378, loss 2.07757308
iteration 379, loss 2.07751372
iteration 380, loss 2.07844560
iteration 381, loss 2.07762968
iteration 382, loss 2.07748814
iteration 383, loss 2.07706974
iteration 384, loss 2.07712057
iteration 385, loss 2.07701845
iteration 386, loss 2.07714426
iteration 387, loss 2.07706511
iteration 388, loss 2.07664935
iteration 389, loss 2.07689830
iteration 390, loss 2.07650006
iteration 391, loss 2.07642643
iteration 392, loss 2.07671711
iteration 393, loss 2.07657267
iteration 394, loss 2.07624808
iteration 395, loss 2.07713978
iteration 396, loss 2.07627168
iteration 397, loss 2.07594497
iteration 398, loss 2.07677541
iteration 399, loss 2.07586228
iteration 400, loss 2.07587217
iteration 401, loss 2.07558731
iteration 402, loss 2.07537438
iteration 403, loss 2.07564942
iteration 404, loss 2.07521943
iteration 405, loss 2.07506623
iteration 406, loss 2.07486860
iteration 407, loss 2.07482665
iteration 408, loss 2.07473151
iteration 409, loss 2.07471728
iteration 410, loss 2.07454502
iteration 411, loss 2.07453847
iteration 412, loss 2.07440219
iteration 413, loss 2.07427041
iteration 414, loss 2.07451079
iteration 415, loss 2.07434499
iteration 416, loss 2.07389777
iteration 417, loss 2.07380217
iteration 418, loss 2.07368438
iteration 419, loss 2.07357368
iteration 420, loss 2.07351248
iteration 421, loss 2.07335162
iteration 422, loss 2.07325213
iteration 423, loss 2.07325522
iteration 424, loss 2.07311013
iteration 425, loss 2.07304228
iteration 426, loss 2.07288393
iteration 427, loss 2.07273763
iteration 428, loss 2.07363835
iteration 429, loss 2.07249541
iteration 430, loss 2.07236912
iteration 431, loss 2.07221497
iteration 432, loss 2.07210813
iteration 433, loss 2.07199344
