#params: learningRate 0.030, momentum 0.900, numIterations 10000, printEvery 100, printFirst 10000
iteration 0, loss 0.80955635
iteration 1, loss 1.27800599
iteration 2, loss 1.87715477
iteration 3, loss 2.27334594
iteration 4, loss 2.40683043
iteration 5, loss 2.36791769
iteration 6, loss 2.26778282
iteration 7, loss 2.18929470
iteration 8, loss 2.11566158
iteration 9, loss 2.08431474
iteration 10, loss 2.10272566
iteration 11, loss 2.10888589
iteration 12, loss 2.12444152
iteration 13, loss 2.12477475
iteration 14, loss 2.11521786
iteration 15, loss 2.11049824
iteration 16, loss 2.11630427
iteration 17, loss 2.12153134
iteration 18, loss 2.11380470
iteration 19, loss 2.11232658
iteration 20, loss 2.10058231
iteration 21, loss 2.10498416
iteration 22, loss 2.10466327
iteration 23, loss 2.10534738
iteration 24, loss 2.10497593
iteration 25, loss 2.08507672
iteration 26, loss 2.07795358
iteration 27, loss 2.09657768
iteration 28, loss 2.07322764
iteration 29, loss 2.07171873
iteration 30, loss 2.07216600
iteration 31, loss 2.06662090
iteration 32, loss 2.05390672
iteration 33, loss 2.05072577
iteration 34, loss 2.03652909
iteration 35, loss 2.01756903
iteration 36, loss 2.00143794
iteration 37, loss 1.98802946
iteration 38, loss 1.98042022
iteration 39, loss 1.96964619
iteration 40, loss 1.94898944
iteration 41, loss 1.93563350
iteration 42, loss 1.91988952
iteration 43, loss 1.88710418
iteration 44, loss 1.86004637
iteration 45, loss 1.83290461
iteration 46, loss 1.81807533
iteration 47, loss 1.78582866
iteration 48, loss 1.76492377
iteration 49, loss 1.74778375
iteration 50, loss 1.70943551
iteration 51, loss 1.68805643
iteration 52, loss 1.66473436
iteration 53, loss 1.64641948
iteration 54, loss 1.60090278
iteration 55, loss 1.56815080
iteration 56, loss 1.53840515
iteration 57, loss 1.52001965
iteration 58, loss 1.48427810
iteration 59, loss 1.44889123
iteration 60, loss 1.41549999
iteration 61, loss 1.41145422
iteration 62, loss 1.39776771
iteration 63, loss 1.36153936
iteration 64, loss 1.33729038
iteration 65, loss 1.30247310
iteration 66, loss 1.27729739
iteration 67, loss 1.26740257
iteration 68, loss 1.24040553
iteration 69, loss 1.23336765
iteration 70, loss 1.20903711
iteration 71, loss 1.17097619
iteration 72, loss 1.16265221
iteration 73, loss 1.13668903
iteration 74, loss 1.12770384
iteration 75, loss 1.11149451
iteration 76, loss 1.10325840
iteration 77, loss 1.09356321
iteration 78, loss 1.06539746
iteration 79, loss 1.06229928
iteration 80, loss 1.05141395
iteration 81, loss 1.03050315
iteration 82, loss 1.01925961
iteration 83, loss 1.00128447
iteration 84, loss 0.99105416
iteration 85, loss 0.98466145
iteration 86, loss 0.97866891
iteration 87, loss 0.95128396
iteration 88, loss 0.94122477
iteration 89, loss 0.93386211
iteration 90, loss 0.92117291
iteration 91, loss 0.92620627
iteration 92, loss 0.91617280
iteration 93, loss 0.89928509
iteration 94, loss 0.89665071
iteration 95, loss 0.88707392
iteration 96, loss 0.87588489
iteration 97, loss 0.86093061
iteration 98, loss 0.85175423
iteration 99, loss 0.84282233
iteration 100, loss 0.83622809
iteration 101, loss 0.84252170
iteration 102, loss 0.81812205
iteration 103, loss 0.81146792
iteration 104, loss 0.80739177
iteration 105, loss 0.80234705
iteration 106, loss 0.79040959
iteration 107, loss 0.78208025
iteration 108, loss 0.77160071
iteration 109, loss 0.76028571
iteration 110, loss 0.74859770
iteration 111, loss 0.75202075
iteration 112, loss 0.75034942
iteration 113, loss 0.73235265
iteration 114, loss 0.72550194
iteration 115, loss 0.72605481
iteration 116, loss 0.72509256
iteration 117, loss 0.71731401
iteration 118, loss 0.70767672
iteration 119, loss 0.69718077
iteration 120, loss 0.69277976
iteration 121, loss 0.68104574
iteration 122, loss 0.68084752
iteration 123, loss 0.66949176
iteration 124, loss 0.67609805
iteration 125, loss 0.67189426
iteration 126, loss 0.66568726
iteration 127, loss 0.63603709
iteration 128, loss 0.62256103
iteration 129, loss 0.61935973
iteration 130, loss 0.61382996
iteration 131, loss 0.61393317
iteration 132, loss 0.60735780
iteration 133, loss 0.60004313
iteration 134, loss 0.59172939
iteration 135, loss 0.59180826
iteration 136, loss 0.58471171
iteration 137, loss 0.57236212
iteration 138, loss 0.55984851
iteration 139, loss 0.55524651
iteration 140, loss 0.55356313
iteration 141, loss 0.54678004
iteration 142, loss 0.54825727
iteration 143, loss 0.52618582
